probability_threshold,predicted_rain_rate,accuracy,precision,recall,f1,true_negatives,false_positives,false_negatives,true_positives,model,target_type,feature_set,horizon_h,split,rows,rain_rate,roc_auc,pr_auc,brier_score
0.45000000000000007,0.4533029736544648,0.7329688722719764,0.5016483845831086,0.8468419241899905,0.6300629385370554,186066,83140,15136,83690,lightgbm,exact_hour,neighbor_grid,2,validation,368032,0.26852556299452224,0.8553734678772918,0.6805217428407976,0.16530852223690032
0.5000000000000001,0.4206047300234762,0.75005977741066,0.5220935941497197,0.8177807459575416,0.6373106433984433,195228,73978,18008,80818,lightgbm,exact_hour,neighbor_grid,2,validation,368032,0.26852556299452224,0.8553734678772918,0.6805217428407976,0.16530852223690032
0.5500000000000002,0.3861512042431093,0.7662974958699243,0.5450899265388838,0.7838625462934855,0.643026122469308,204556,64650,21360,77466,lightgbm,exact_hour,neighbor_grid,2,validation,368032,0.26852556299452224,0.8553734678772918,0.6805217428407976,0.16530852223690032
0.6000000000000002,0.34942613685766455,0.7805951656377706,0.5702877138413686,0.7421022807763139,0.6449482469022891,213945,55261,25487,73339,lightgbm,exact_hour,neighbor_grid,2,validation,368032,0.26852556299452224,0.8553734678772918,0.6805217428407976,0.16530852223690032
0.6500000000000001,0.31059255716894185,0.7919691765933398,0.5973860097281031,0.6909720114140003,0.6407799787926844,223184,46022,30540,68286,lightgbm,exact_hour,neighbor_grid,2,validation,368032,0.26852556299452224,0.8553734678772918,0.6805217428407976,0.16530852223690032
0.7000000000000002,0.2691858316668116,0.8008352534562212,0.6288344487175604,0.6303806690547022,0.6296066095656788,232435,36771,36528,62298,lightgbm,exact_hour,neighbor_grid,2,validation,368032,0.26852556299452224,0.8553734678772918,0.6805217428407976,0.16530852223690032
0.7500000000000002,0.2268715763846622,0.8056255977741066,0.6634210022036984,0.5605103920021047,0.6076392316889898,241103,28103,43433,55393,lightgbm,exact_hour,neighbor_grid,2,validation,368032,0.26852556299452224,0.8553734678772918,0.6805217428407976,0.16530852223690032
0.8000000000000002,0.183329167028954,0.806188048865316,0.7037690266929496,0.4804808451217291,0.5710746435594147,249219,19987,51342,47484,lightgbm,exact_hour,neighbor_grid,2,validation,368032,0.26852556299452224,0.8553734678772918,0.6805217428407976,0.16530852223690032
0.8500000000000002,0.1374146813320581,0.799992935396922,0.7493128744587033,0.38345172323072874,0.5072992456442145,256528,12678,60931,37895,lightgbm,exact_hour,neighbor_grid,2,validation,368032,0.26852556299452224,0.8553734678772918,0.6805217428407976,0.16530852223690032
0.9000000000000002,0.08773965307364577,0.7846899182679767,0.8032578737109412,0.2624612956104669,0.3956466362104075,262853,6353,72888,25938,lightgbm,exact_hour,neighbor_grid,2,validation,368032,0.26852556299452224,0.8553734678772918,0.6805217428407976,0.16530852223690032
0.1,0.5235251282497174,0.6240625815146509,0.29609080623228873,0.9542998611599003,0.4519538135509299,172626,135625,2732,57049,lightgbm,exact_hour,neighbor_grid,2,test,368032,0.16243424484827407,0.878950869317946,0.582683408166754,0.10878791820736236
0.15000000000000002,0.45973991392052865,0.6792670202591079,0.32783881701428497,0.9278867867717168,0.4844964625731505,194522,113729,4311,55470,lightgbm,exact_hour,neighbor_grid,2,test,368032,0.16243424484827407,0.878950869317946,0.582683408166754,0.10878791820736236
0.20000000000000004,0.4110213242326754,0.7184049213111904,0.35504300286245033,0.8983958113781971,0.5089504856669036,210689,97562,6074,53707,lightgbm,exact_hour,neighbor_grid,2,test,368032,0.16243424484827407,0.878950869317946,0.582683408166754,0.10878791820736236
0.25000000000000006,0.3699162029388749,0.7501086862011999,0.3817879992067048,0.8694568508388953,0.5305887036677862,224087,84164,7804,51977,lightgbm,exact_hour,neighbor_grid,2,test,368032,0.16243424484827407,0.878950869317946,0.582683408166754,0.10878791820736236
0.30000000000000004,0.3340986653334493,0.7752478045387358,0.4067372050846217,0.8365868754286478,0.547356900514392,235304,72947,9769,50012,lightgbm,exact_hour,neighbor_grid,2,test,368032,0.16243424484827407,0.878950869317946,0.582683408166754,0.10878791820736236
0.3500000000000001,0.30306060342578905,0.7946184027475872,0.4291439535217329,0.8006724544587746,0.5587886782981257,244580,63671,11916,47865,lightgbm,exact_hour,neighbor_grid,2,test,368032,0.16243424484827407,0.878950869317946,0.582683408166754,0.10878791820736236
0.40000000000000013,0.27319635249108776,0.8116305103904008,0.45253369138196825,0.7611113899064921,0.5675935281863204,253206,55045,14281,45500,lightgbm,exact_hour,neighbor_grid,2,test,368032,0.16243424484827407,0.878950869317946,0.582683408166754,0.10878791820736236
0.45000000000000007,0.2441635509955656,0.8259472002434571,0.47620743378588914,0.7158127164149144,0.5719288163003455,261183,47068,16989,42792,lightgbm,exact_hour,neighbor_grid,2,test,368032,0.16243424484827407,0.878950869317946,0.582683408166754,0.10878791820736236
0.5000000000000001,0.21629097469785236,0.8382341752891053,0.5015451873068516,0.6678376072665229,0.5728675663459676,268573,39678,19857,39924,lightgbm,exact_hour,neighbor_grid,2,test,368032,0.16243424484827407,0.878950869317946,0.582683408166754,0.10878791820736236
0.5500000000000002,0.18837220676462915,0.8480838622728458,0.5279184156245041,0.6122179287733561,0.5669516993524801,275523,32728,23182,36599,lightgbm,exact_hour,neighbor_grid,2,test,368032,0.16243424484827407,0.878950869317946,0.582683408166754,0.10878791820736236
0.6000000000000002,0.16033388401008608,0.856238044517868,0.5582293926247288,0.55101119084659,0.554596806101575,282183,26068,26841,32940,lightgbm,exact_hour,neighbor_grid,2,test,368032,0.16243424484827407,0.878950869317946,0.582683408166754,0.10878791820736236
