rain_threshold,strong_threshold,macro_f1,moderate_or_heavy_precision,moderate_or_heavy_recall,moderate_or_heavy_f1,moderate_or_heavy_f2,horizon_h
0.7499999999999998,0.48999999999999994,0.5999351209415943,0.1995289499509323,0.5746099932172734,0.29620349057428397,0.4176046270888447,1
0.7,0.35,0.4761078337359312,0.0872236612252274,0.4910694099027809,0.14813551808214973,0.25496848110627207,2
0.7,0.29,0.4270783767844198,0.07036306428210437,0.4879041374632602,0.12298924271567999,0.22311135924237255,3
0.5999999999999999,0.32999999999999996,0.4290362212453882,0.06224417215787849,0.5238310368195166,0.11126704811256252,0.21095434325792098,4
0.5999999999999999,0.38999999999999996,0.4391977295609228,0.06566571337782015,0.46679466907612377,0.11513496949605817,0.21010411159461548,5
0.5999999999999999,0.30999999999999994,0.41217503937805317,0.059728461985915665,0.5450643776824035,0.10765953175019241,0.2076324054554059,6
