rain_threshold,strong_threshold,macro_f1,moderate_or_heavy_precision,moderate_or_heavy_recall,moderate_or_heavy_f1,moderate_or_heavy_f2,horizon_h
0.39999999999999997,0.049999999999999996,0.3042017118425548,0.04463063391246614,0.858693194664255,0.0848511251487073,0.18474469916967032,2
0.39999999999999997,0.06999999999999999,0.31707584826627705,0.04579465951846921,0.8516843771196021,0.08691589324134907,0.1884432794233145,2
0.39999999999999997,0.08999999999999998,0.3315168337960665,0.04726849568044119,0.8449016504634863,0.08952828154572243,0.19312461886698848,2
0.39999999999999997,0.10999999999999997,0.34543146704772854,0.04891968478971669,0.8372145602532218,0.09243807609977721,0.19825993842859058,2
0.39999999999999997,0.12999999999999998,0.3586160674991206,0.050547779505788835,0.8267013339362423,0.09527035389295276,0.2030723262930484,2
0.39999999999999997,0.15,0.3708707954166905,0.052123524226528516,0.8155098349536514,0.09798435292839291,0.20755411828340603,2
0.39999999999999997,0.16999999999999998,0.381352382541495,0.05361643050085261,0.803300926972643,0.10052341208091668,0.2115913719791803,2
0.39999999999999997,0.18999999999999997,0.39131202668654086,0.05518488396882674,0.7900746099932173,0.10316400109230735,0.21566860662465823,2
0.39999999999999997,0.20999999999999996,0.4008426039138589,0.056607984130919914,0.7742482477956139,0.10550232601127577,0.2189942061979613,2
0.39999999999999997,0.22999999999999998,0.4088624262288742,0.05807082356401893,0.7587610219308162,0.10788481784792935,0.22230023780031397,2
0.39999999999999997,0.24999999999999997,0.4167226143298865,0.05971342643491218,0.7429346597332127,0.1105420293511627,0.2259304332281375,2
0.39999999999999997,0.26999999999999996,0.4240400375456943,0.06113741808963505,0.7224734343205969,0.112734937952567,0.228382135378326,2
0.39999999999999997,0.29,0.43079561626122537,0.06270890345252401,0.702012208907981,0.11513325608342989,0.231004441534673,2
0.39999999999999997,0.30999999999999994,0.437039499390622,0.06421048133826138,0.6795161654985304,0.11733359359750146,0.23298810834276498,2
0.39999999999999997,0.32999999999999996,0.44280914235238317,0.06561322254007175,0.6534026678724847,0.1192514803276321,0.23405358126275552,2
0.39999999999999997,0.35,0.44877724034785643,0.06737747622220876,0.6286457155776622,0.12171020233965485,0.23579745418465214,2
0.39999999999999997,0.36999999999999994,0.4540504305355095,0.06907920355130967,0.6016278543974678,0.12392883755588674,0.2366890221123228,2
0.39999999999999997,0.38999999999999996,0.45914068769459737,0.07092921033169139,0.5746099932172734,0.12627159696431456,0.23741907760142741,2
0.39999999999999997,0.4099999999999999,0.4636862560259944,0.07260865625660697,0.5435224960434094,0.1281040179047213,0.2366095155607173,2
0.39999999999999997,0.42999999999999994,0.4682386151371969,0.07477112560100112,0.5133393624236944,0.13052976515565265,0.2362249781514004,2
0.39999999999999997,0.44999999999999996,0.4718239782052127,0.07642783718959081,0.47908659281030974,0.13182574614678758,0.2332801233004899,2
0.39999999999999997,0.4699999999999999,0.47580411195128597,0.07880977089486708,0.4464164594166855,0.13396885707500764,0.2309572825527535,2
0.39999999999999997,0.48999999999999994,0.47928188552924206,0.08133226609747421,0.4135202351345241,0.1359295455389989,0.22760079641612746,2
0.39999999999999997,0.5099999999999999,0.4826140998591095,0.08435575141469277,0.38085010174089984,0.13811905542800917,0.22363983962189002,2
0.39999999999999997,0.5299999999999999,0.48532574580159676,0.08742161563998524,0.3482930137915442,0.1397627526140307,0.21811771702040297,2
0.39999999999999997,0.5499999999999999,0.488000879493931,0.09146221786064769,0.31607506217499437,0.14187132129084637,0.21196591563817208,2
0.39999999999999997,0.57,0.4905664308527607,0.09634411888298888,0.285100610445399,0.1440196442337892,0.20483747827358229,2
0.39999999999999997,0.59,0.4933520324885259,0.10340759562593584,0.25763056748813024,0.14757973126113,0.198439649617749,2
0.39999999999999997,0.6099999999999999,0.4949038701035294,0.10961351088015589,0.22891702464390684,0.14824304538799415,0.18799435552749824,2
0.39999999999999997,0.6299999999999999,0.4971364283680379,0.11973230850781871,0.20427311779335292,0.15097334781518923,0.178995958475315,2
0.39999999999999997,0.6499999999999999,0.4982053972893415,0.13078136676907748,0.17804657472303867,0.15079707022834984,0.16604465810614208,2
0.39999999999999997,0.6699999999999999,0.4986256068113412,0.1442984760903836,0.15521139498078226,0.14955612439409618,0.15289872825675405,2
0.39999999999999997,0.69,0.4980858011262503,0.1597137842581342,0.13373276056974903,0.14557312496154556,0.138230001635858,2
0.39999999999999997,0.7099999999999999,0.49553323025452206,0.1761750986724076,0.11101062627176125,0.1361997226074896,0.11987890033693051,2
0.39999999999999997,0.7299999999999999,0.4919206256206552,0.19535452322738386,0.09032330997060818,0.12353123067408782,0.10120585701981051,2
0.39999999999999997,0.7499999999999999,0.4874604966392695,0.21928620452985587,0.07223603888763283,0.1086734693877551,0.0834247219175936,2
0.44999999999999996,0.01,0.2934788607924372,0.04457399318966658,0.8375536965860276,0.08464333043915367,0.18375313736966897,2
0.44999999999999996,0.03,0.30071134897785695,0.045296700739225496,0.8360841058105358,0.08593754538852579,0.18614437514786344,2
0.44999999999999996,0.049999999999999996,0.3106128444914403,0.04631105866402199,0.8340492878137011,0.08774976213130352,0.1894729273027972,2
0.44999999999999996,0.06999999999999999,0.3228960391806144,0.04744156500771355,0.827379606601854,0.08973761647866602,0.192952577797931,2
0.44999999999999996,0.08999999999999998,0.3370532019557579,0.04892504984104747,0.8211621071670812,0.09234798306614628,0.19754590549125406,2
0.44999999999999996,0.10999999999999997,0.35078806747876773,0.0506096061276835,0.8141532896224282,0.09529543304377741,0.202657452065125,2
0.44999999999999996,0.12999999999999998,0.36413213899200975,0.052270288544928045,0.8039791996382546,0.09815883181052806,0.2074122464216138,2
0.44999999999999996,0.15,0.37654880541747643,0.053916370845050944,0.7932398824327379,0.10096983999079083,0.21195553676070802,2
0.44999999999999996,0.16999999999999998,0.3873111982819158,0.055494911227405526,0.7815962016730725,0.10363175802269287,0.2161003175555722,2
0.44999999999999996,0.18999999999999997,0.39758470529983386,0.057127252867285636,0.7685959755821841,0.10634986430576955,0.22017629647860415,2
0.44999999999999996,0.20999999999999996,0.40747698353061795,0.058605674070815926,0.7531087497173864,0.10874870430375201,0.22346855942948768,2
0.44999999999999996,0.22999999999999998,0.4157870500106389,0.06011935460104619,0.7379606601853945,0.11118112918334327,0.22671704823294064,2
0.44999999999999996,0.24999999999999997,0.4239072305952283,0.061820468175662606,0.7224734343205969,0.11389517580596296,0.23028307053702687,2
0.44999999999999996,0.26999999999999996,0.4315058428439791,0.06332711879947431,0.7026904815735926,0.11618365840210088,0.23273751132610956,2
0.44999999999999996,0.29,0.4385805076505593,0.065007421429647,0.683246665159394,0.11871930858377529,0.23543526698764392,2
0.44999999999999996,0.30999999999999994,0.4450781114886937,0.06653925349533008,0.6612028035270179,0.1209108104476532,0.2372107359251178,2
0.44999999999999996,0.32999999999999996,0.45106556168951983,0.06798839458413926,0.6357675785665837,0.12284035559050302,0.23809523809523808,2
0.44999999999999996,0.35,0.45730068714422667,0.0698634733011588,0.6120280352701786,0.12541116516099143,0.23981643898722518,2
0.44999999999999996,0.36999999999999994,0.4627771421633935,0.07163997455259591,0.5855754013113271,0.12766167192429023,0.2405051536818646,2
0.44999999999999996,0.38999999999999996,0.4680352809913848,0.07354034680705511,0.5590097219082071,0.1299810745452634,0.24092335275661136,2
0.44999999999999996,0.4099999999999999,0.47275557240544064,0.07528491404288198,0.5287135428442233,0.13180216993095675,0.23982647577634655,2
0.44999999999999996,0.42999999999999994,0.47748471067938064,0.07748358324261685,0.49886954555731405,0.1341337386018237,0.23895904178128183,2
0.44999999999999996,0.44999999999999996,0.4812233084744065,0.07924753313200869,0.4657472303866154,0.13544834388098956,0.23577077586897557,2
0.44999999999999996,0.4699999999999999,0.4853745268497805,0.0817717206132879,0.43409450599140853,0.13761961079453822,0.23316817254444766,2
0.44999999999999996,0.48999999999999994,0.48897945385531755,0.08440480144233051,0.4022156907076645,0.13952941176470587,0.22943588949934227,2
0.44999999999999996,0.5099999999999999,0.49243087242229877,0.08759280029909737,0.3707890572009948,0.14170915060917652,0.22518193052313606,2
0.44999999999999996,0.5299999999999999,0.49525531931128103,0.0908320726172466,0.3393624236943251,0.14330723696772962,0.21933541806704268,2
0.44999999999999996,0.5499999999999999,0.4980781217687189,0.09516174010039041,0.30861406285326703,0.14546810891458412,0.21304157822449749,2
0.44999999999999996,0.57,0.5006981204486117,0.10021556106885753,0.2785439746778205,0.14739927616426884,0.20543262576912172,2
0.44999999999999996,0.59,0.503591370884464,0.10769453562463796,0.25220438616323765,0.15093701373384752,0.19884135472370768,2
0.44999999999999996,0.6099999999999999,0.5051233164238855,0.11407390379863226,0.224395206873163,0.15125538156741722,0.18802690158188878,2
0.44999999999999996,0.6299999999999999,0.5073200736682532,0.12455241171101594,0.20054261813248925,0.15366624799688164,0.17873335079694522,2
0.44999999999999996,0.6499999999999999,0.5084460903973761,0.13617245005257625,0.17567262039339815,0.15342087076710437,0.1660398324643132,2
0.44999999999999996,0.6699999999999999,0.5087160171819917,0.14980114891736632,0.15328962242821614,0.1515253100905129,0.15257899000810152,2
0.44999999999999996,0.69,0.5080519370765765,0.16541778594655734,0.13226316979425728,0.14699415792449275,0.13778646630708716,2
0.44999999999999996,0.7099999999999999,0.5053239619891335,0.18181818181818182,0.1098801718290753,0.13697857948139797,0.11932236680579426,2
0.44999999999999996,0.7299999999999999,0.5017174052613264,0.20162519045200608,0.08975808274926521,0.12421777221526908,0.10096129393214993,2
0.44999999999999996,0.7499999999999999,0.4972012064063606,0.22625400213447172,0.07189690255482704,0.1091189843012782,0.08325697080769734,2
0.49999999999999994,0.01,0.30032206448082993,0.04649430239111704,0.8113271535157133,0.08794858126696445,0.18912024959551402,2
0.49999999999999994,0.03,0.30694340029131023,0.04716981132075472,0.8099706081844902,0.08914796197680784,0.19128907209448853,2
0.49999999999999994,0.049999999999999996,0.3162215043026773,0.048183110643946286,0.8083879719647298,0.09094551027286196,0.19453527533093573,2
0.49999999999999994,0.06999999999999999,0.3279059477494804,0.04933255545832118,0.8029617906398372,0.09295417070170388,0.1980029660024754,2
0.49999999999999994,0.08999999999999998,0.3415371382135976,0.050810826387338,0.7973095184264074,0.09553350716196539,0.2024478595580764,2
0.49999999999999994,0.10999999999999997,0.3551714796622912,0.05251261564339781,0.7905267917702916,0.09848324813046601,0.2074434002563007,2
0.49999999999999994,0.12999999999999998,0.36855504958658153,0.054224008667048726,0.7808048835631924,0.10140576252523399,0.2121796722842415,2
0.49999999999999994,0.15,0.38107163736685323,0.0559216735467669,0.770291657246213,0.10427330808370634,0.21668479263258988,2
0.49999999999999994,0.16999999999999998,0.39212874689630683,0.05757640704702302,0.7592132037078906,0.10703556430341618,0.22087891126035167,2
0.49999999999999994,0.18999999999999997,0.4026624750848465,0.0592845280308811,0.7465521139498078,0.10984605916451128,0.22496406161644375,2
0.49999999999999994,0.20999999999999996,0.41286968914199895,0.06086196033440224,0.7316301153063531,0.11237574336936233,0.22833273357182673,2
0.49999999999999994,0.22999999999999998,0.42149205671608186,0.06246860812101754,0.7170472529957043,0.1149250351044073,0.23162653462164864,2
0.49999999999999994,0.24999999999999997,0.42993488507403543,0.06426982566861518,0.7022382997965182,0.11776191694865451,0.23523352948749993,2
0.49999999999999994,0.26999999999999996,0.43777680265785696,0.06587224578350032,0.6830205742708569,0.12015631059272738,0.237673770917416,2
0.49999999999999994,0.29,0.4450473594586657,0.06755123882297433,0.6635767578566584,0.12261993043877882,0.24002093538652772,2
0.49999999999999994,0.30999999999999994,0.45178598432380473,0.06915482842152673,0.6422111688898937,0.12486400351667674,0.24167680566309038,2
0.49999999999999994,0.32999999999999996,0.45800830043252017,0.07069766238470394,0.617793352927877,0.12687615355148757,0.2424901273461419,2
0.49999999999999994,0.35,0.46448447538245885,0.07262407821691938,0.5945059914085462,0.12943637706128477,0.243928458784022,2
0.49999999999999994,0.36999999999999994,0.4702710032979624,0.07456854444806252,0.5695229482251866,0.1318710082713852,0.24469139160336487,2
0.49999999999999994,0.38999999999999996,0.4757634103572718,0.0765924251349243,0.5438616323762152,0.13427482940035446,0.24496675051172645,2
0.49999999999999994,0.4099999999999999,0.4806785847764981,0.07846548724397513,0.5149219986434547,0.13617949982809394,0.24375234119976452,2
0.49999999999999994,0.42999999999999994,0.48551323463730856,0.08067908653846154,0.48564322857788833,0.13837085708764132,0.24235039263471436,2
0.49999999999999994,0.44999999999999996,0.48937232561519917,0.08244390976206634,0.45319918607280124,0.13950898682859778,0.23859970718120244,2
0.49999999999999994,0.4699999999999999,0.4936678998460206,0.0850351751929513,0.42222473434320595,0.14156038583259112,0.23547732230446242,2
0.49999999999999994,0.48999999999999994,0.49746617358091855,0.08786663960215163,0.39147637350214787,0.1435202453479216,0.2314963367024975,2
0.49999999999999994,0.5099999999999999,0.5009892578311643,0.09113497458159593,0.3607280126610898,0.14550843593251253,0.22663996136253867,2
0.49999999999999994,0.5299999999999999,0.5039380873903365,0.09463395689041362,0.33054487904137464,0.1471417069243156,0.22057270450499383,2
0.49999999999999994,0.5499999999999999,0.5068838039514149,0.09907696888491886,0.3009269726430025,0.1490731925855407,0.2138083916982587,2
0.49999999999999994,0.57,0.5095656415457134,0.10437915021049433,0.2718742934659733,0.15084517201367328,0.20581942661531877,2
0.49999999999999994,0.59,0.5125838820988927,0.11230001543289264,0.246778204838345,0.1543574332685169,0.19909527023329623,2
0.49999999999999994,0.6099999999999999,0.5140264089594868,0.1187393110188126,0.2197603436581506,0.15417558886509636,0.18780431254347324,2
0.49999999999999994,0.6299999999999999,0.5162639710705427,0.1297124124571599,0.19681211847162558,0.15636788216274475,0.17835921812891856,2
0.49999999999999994,0.6499999999999999,0.5174538726818461,0.14203543928008164,0.17307257517522043,0.15602547770700637,0.16582544462015034,2
0.49999999999999994,0.6699999999999999,0.5175914306282633,0.15595474163070103,0.15114175898711282,0.15351053447385038,0.15208044225038106,2
0.49999999999999994,0.69,0.5167589753936447,0.1717773146769872,0.13045444268595977,0.14829092778206115,0.13704812122939528,2
0.49999999999999994,0.7099999999999999,0.5138151637643417,0.18795369825387484,0.10829753560931495,0.13741662482966363,0.1183271164249895,2
0.49999999999999994,0.7299999999999999,0.5101570936522576,0.20834440605899548,0.08862762830657925,0.12435561900229994,0.10013538713055918,2
0.49999999999999994,0.7499999999999999,0.5055678744578992,0.23389199255121043,0.07099253900067827,0.10892377070505593,0.08248180934618718,2
0.5499999999999999,0.01,0.30697703453599595,0.048861543671989104,0.7828397015600271,0.09198196223758576,0.19549886794157334,2
0.5499999999999999,0.03,0.3128624005207012,0.049482130458745804,0.7814831562288039,0.0930711597880891,0.1974116316658195,2
0.5499999999999999,0.049999999999999996,0.32141265354078546,0.05046663350984465,0.7800135654533122,0.09479975269629731,0.20045552792432658,2
0.5499999999999999,0.06999999999999999,0.33211372731539607,0.051568022862299764,0.7751526113497627,0.09670276978620183,0.20364826496548938,2
0.5499999999999999,0.08999999999999998,0.34507283027412883,0.05302847537296591,0.770291657246213,0.0992260253525844,0.20789475289997014,2
0.5499999999999999,0.10999999999999997,0.3585000543089814,0.05477410943484845,0.7646393850327832,0.1022254127781766,0.21287443429657651,2
0.5499999999999999,0.12999999999999998,0.37184287532421556,0.05653387465110378,0.7555957494912955,0.10519689005004879,0.21755829546786098,2
0.5499999999999999,0.15,0.3845121215717879,0.058286330604522874,0.7453086140628533,0.10811741554608069,0.22198952174440062,2
0.5499999999999999,0.16999999999999998,0.3958505029169889,0.06004414195609815,0.735021478634411,0.11101909794848591,0.2262808778389515,2
0.5499999999999999,0.18999999999999997,0.4066885869952421,0.06182964689497761,0.722699525209134,0.11391356253842111,0.23032691794986343,2
0.5499999999999999,0.20999999999999996,0.41712522251528666,0.0634613436011754,0.7080036174542166,0.11648192233298617,0.2335650461685338,2
0.5499999999999999,0.22999999999999998,0.4260258046748168,0.06514357265646555,0.6939859823649107,0.11910674789492065,0.23680393760318463,2
0.5499999999999999,0.24999999999999997,0.4347440142165448,0.0670091604074264,0.6797422563870676,0.12199229052546155,0.24029316325388833,2
0.5499999999999999,0.26999999999999996,0.44292710797933554,0.06869350862777321,0.6615419398598237,0.12446297162788719,0.242672549637567,2
0.5499999999999999,0.29,0.45048440085705943,0.07041311670299187,0.6427763961112367,0.12692247594812384,0.24479920093683266,2
0.5499999999999999,0.30999999999999994,0.45748681740051506,0.07207514049543472,0.6219760343658151,0.1291807050702605,0.24623839743647122,2
0.5499999999999999,0.32999999999999996,0.4639984520229514,0.07369095187046654,0.5983495365136785,0.13122110247542548,0.2468496702763709,2
0.5499999999999999,0.35,0.47077955414514144,0.0757890982583368,0.5765317657698394,0.133967269957183,0.2483540457361019,2
0.5499999999999999,0.36999999999999994,0.4769352467389098,0.07792331962902763,0.5527922224734343,0.13659217877094973,0.24913896757627016,2
0.5499999999999999,0.38999999999999996,0.4827264356251826,0.08016942758171279,0.5284874519556861,0.13921977367480642,0.2494717069734679,2
0.5499999999999999,0.4099999999999999,0.4878210767955576,0.08217474430605312,0.5004521817770744,0.14116934262344744,0.247991754148134,2
0.5499999999999999,0.42999999999999994,0.4928596987005985,0.0845563675378044,0.4721908207099254,0.14342862048244484,0.24633476050623357,2
0.5499999999999999,0.44999999999999996,0.4967909807348799,0.08630464632147761,0.4405380963147185,0.14433333333333334,0.24193548387096772,2
0.5499999999999999,0.4699999999999999,0.5012885614479494,0.08913075452272393,0.411033235360615,0.14649476228847705,0.23865157919609334,2
0.5499999999999999,0.48999999999999994,0.5052679590473209,0.09210023475459955,0.38141532896224284,0.14837291116974494,0.2342469938071038,2
0.5499999999999999,0.5099999999999999,0.5088658088733167,0.09548664415105926,0.3515713316753335,0.1501835039598223,0.22883126821084854,2
0.5499999999999999,0.5299999999999999,0.5119872542234062,0.09922469839724646,0.3226316979425729,0.15177218219043315,0.22245779225840645,2
0.5499999999999999,0.5499999999999999,0.514900917471259,0.10362859766077202,0.29346597332127516,0.1531698970410361,0.21477620584098617,2
0.5499999999999999,0.57,0.5177246046923863,0.10931399888455103,0.2658828849197377,0.15493050523680918,0.20667838312829526,2
0.5499999999999999,0.59,0.520717659419934,0.1173786354390016,0.24135202351345242,0.15794340669502496,0.199260821682564,2
0.5499999999999999,0.6099999999999999,0.522104242393841,0.12389207507820646,0.21489938955460094,0.15717238528317487,0.18737186563633493,2
0.5499999999999999,0.6299999999999999,0.5242634372324919,0.13504314097997308,0.19285552792222474,0.1588528329996741,0.177645417248058,2
0.5499999999999999,0.6499999999999999,0.5253842275117848,0.1474767270945615,0.17013339362423693,0.1579969555403916,0.16506174735133475,2
0.5499999999999999,0.6699999999999999,0.5253323520375153,0.16129032258064516,0.1486547592132037,0.1547149832343079,0.15102097066862666,2
0.5499999999999999,0.69,0.5243710918270358,0.17719544532834192,0.12841962468912502,0.14891525201546832,0.13590142361526497,2
0.5499999999999999,0.7099999999999999,0.5213316749970697,0.19333060556464812,0.1068279448338232,0.13761467889908258,0.11732717520858164,2
0.5499999999999999,0.7299999999999999,0.5175279679881435,0.21353591160220994,0.08738412841962469,0.12401732712979303,0.09909240077940723,2
0.5499999999999999,0.7499999999999999,0.5127989219893465,0.2382420971472629,0.06986208455799231,0.10804195804195804,0.08136289430723051,2
0.5999999999999999,0.01,0.312916920163255,0.051218241346325834,0.7445172959529731,0.09584306534820604,0.2008281952296443,2
0.5999999999999999,0.03,0.3178965982311029,0.05177165354330709,0.7432737960660185,0.09680078912886651,0.2024522120405951,2
0.5999999999999999,0.049999999999999996,0.325612448763795,0.05269876442110841,0.742030296179064,0.0984085815161578,0.20520066774623144,2
0.5999999999999999,0.06999999999999999,0.33530477191348873,0.05381365354680898,0.7386389328510061,0.100318581353395,0.20835060553688386,2
0.5999999999999999,0.08999999999999998,0.3475193717506899,0.055235326123920285,0.734456251413068,0.10274373369178462,0.21230916030534347,2
0.5999999999999999,0.10999999999999997,0.3605884428171069,0.056982697740113,0.729708342753787,0.10571049571753763,0.21710030673195932,2
0.5999999999999999,0.12999999999999998,0.3737788569401021,0.058796441268028514,0.7216821162107168,0.108734159967298,0.22172517747738985,2
0.5999999999999999,0.15,0.38655291453768165,0.060596437541499466,0.7118471625593489,0.11168557062156913,0.22602134945190633,2
0.5999999999999999,0.16999999999999998,0.3980389643696902,0.06239948536506915,0.7017861180194438,0.11460852548599701,0.23014413666291003,2
0.5999999999999999,0.18999999999999997,0.4091386430268564,0.0642899996842338,0.6904815735925842,0.11762780083387095,0.23421861938323962,2
0.5999999999999999,0.20999999999999996,0.41989165561049036,0.0660259734527921,0.6764639385032784,0.12030921720598732,0.23743205173987225,2
0.5999999999999999,0.22999999999999998,0.4290295661148686,0.06776743003720564,0.6630115306353154,0.12296628648104663,0.24050684819158533,2
0.5999999999999999,0.24999999999999997,0.4380717805864441,0.0697171986891613,0.6493330318788153,0.1259152089087641,0.243856878428176,2
0.5999999999999999,0.26999999999999996,0.4465247445580895,0.07151987728492906,0.6324892606827944,0.12850842941797969,0.24622845776048724,2
0.5999999999999999,0.29,0.4542998029695704,0.07335589746355803,0.6149672168211621,0.13107644117824227,0.24830431885195767,2
0.5999999999999999,0.30999999999999994,0.46158868176511986,0.07518260671079662,0.5957494912955008,0.13351574573737682,0.24981039059537352,2
0.5999999999999999,0.32999999999999996,0.46841499234898065,0.07690559175632672,0.5737056296631245,0.13562991073814742,0.2503107305620771,2
0.5999999999999999,0.35,0.4754339247411943,0.07915076644460255,0.5533574496947773,0.13849200735606168,0.25172789731353107,2
0.5999999999999999,0.36999999999999994,0.481744861004223,0.0813626907073509,0.5305222699525209,0.14108769503652707,0.2521383134187226,2
0.5999999999999999,0.38999999999999996,0.4877289979858734,0.0837312541968216,0.5074609993217273,0.1437445963687598,0.25220234617286164,2
0.5999999999999999,0.4099999999999999,0.493033459931192,0.0858676568522592,0.4810083653628759,0.1457216733163239,0.2504797673569822,2
0.5999999999999999,0.42999999999999994,0.4983270334279242,0.08848447505666439,0.45455573140402444,0.14813313930998914,0.24874113848095314,2
0.5999999999999999,0.44999999999999996,0.5024707916791781,0.09040173201828242,0.4248247795613837,0.14907965725166614,0.24417184291914654,2
0.5999999999999999,0.4699999999999999,0.507215034283249,0.09353379457158063,0.39735473660411486,0.15142377116271055,0.24087221095334685,2
0.5999999999999999,0.48999999999999994,0.5112838096659417,0.09667673716012085,0.36898033009269726,0.1532106646639129,0.23602232956353225,2
0.5999999999999999,0.5099999999999999,0.5150099555709456,0.10029655792875945,0.34026678724847387,0.15492704017294182,0.23013991895404845,2
0.5999999999999999,0.5299999999999999,0.518182040805588,0.10414940884102719,0.3126836988469365,0.15625353067450007,0.22327338477930966,2
0.5999999999999999,0.5499999999999999,0.5210822212074744,0.10855021796365834,0.2843092923355189,0.15711385288146182,0.21476269362799513,2
0.5999999999999999,0.57,0.5239497742745584,0.11448351979130086,0.25796970382093604,0.158587859202891,0.20626570493699953,2
0.5999999999999999,0.59,0.5269143354862563,0.12267108298337967,0.23445625141306806,0.16106861336543316,0.19831328526897557,2
0.5999999999999999,0.6099999999999999,0.5282037971563752,0.1291832599734507,0.20902102645263396,0.15967874260546655,0.18602732559309415,2
0.5999999999999999,0.6299999999999999,0.5302110846325522,0.1403464300802704,0.18776848293013793,0.1606305304385668,0.17588258963552808,2
0.5999999999999999,0.6499999999999999,0.5311824003961583,0.15267810712428498,0.1659507121862989,0.1590379719408483,0.1631147358830196,2
0.5999999999999999,0.6699999999999999,0.5308668218642935,0.16597617814603832,0.14492425955234003,0.1547374773687387,0.14869629767096595,2
0.5999999999999999,0.69,0.5298341964871759,0.18199704869650762,0.12548044313814152,0.1485446637671462,0.1337897451968276,2
0.5999999999999999,0.7099999999999999,0.5266671702245643,0.19735155916275096,0.10445399050418268,0.13660555884092254,0.11530973893076422,2
0.5999999999999999,0.7299999999999999,0.5227383472856285,0.2172036823935558,0.08534931042278997,0.12254504138938484,0.09714359238291305,2
0.5999999999999999,0.7499999999999999,0.5180553312658904,0.24161341853035143,0.06839249378250056,0.1066079295154185,0.07984058277027027,2
0.6499999999999999,0.01,0.31846799573052026,0.05406019108836527,0.6997513000226091,0.10036644290949184,0.20649026593544426,2
0.6499999999999999,0.03,0.32239221169614396,0.054548181874332705,0.6988469364684603,0.10119744305392996,0.2078472245570386,2
0.6499999999999999,0.049999999999999996,0.3286222031614268,0.05540506601607348,0.6982817092471173,0.10266425116758356,0.21028514624979575,2
0.6499999999999999,0.06999999999999999,0.33696795099602556,0.05639083958268395,0.6953425276961338,0.10432142735999457,0.21289335603826612,2
0.6499999999999999,0.08999999999999998,0.3480278379083143,0.05777505189658426,0.6921772552566131,0.10664832006688381,0.2165685747432161,2
0.6499999999999999,0.10999999999999997,0.3603551635059518,0.059507864970817975,0.6881076192629437,0.10954244837359968,0.2210673116733128,2
0.6499999999999999,0.12999999999999998,0.3733576632152937,0.06138162115919298,0.6813248926068279,0.11261736815060494,0.22560697146878483,2
0.6499999999999999,0.15,0.3860610963285145,0.06322480521275126,0.6723943025096089,0.11558155125676477,0.229721692247086,2
0.6499999999999999,0.16999999999999998,0.39769336627133695,0.06513197327235998,0.6633506669681212,0.11861734384475439,0.233825849949792,2
0.6499999999999999,0.18999999999999997,0.40903965853907076,0.06709272600511271,0.6527243952068732,0.12167829220491855,0.23772273640525676,2
0.6499999999999999,0.20999999999999996,0.42015514740321724,0.06899070951087949,0.6405154872258648,0.12456443120486298,0.24108381343023205,2
0.6499999999999999,0.22999999999999998,0.4295390745159939,0.07084374840585625,0.6279674429120506,0.1273235691856334,0.24407712046117616,2
0.6499999999999999,0.24999999999999997,0.4388589100619797,0.07286240374958151,0.6150802622654307,0.13029058560122603,0.24718560045066737,2
0.6499999999999999,0.26999999999999996,0.44763993896261,0.07480287193375933,0.5994799909563645,0.13300894167220556,0.24948954148122363,2
0.6499999999999999,0.29,0.45569805085436865,0.07671926168502531,0.5826362197603436,0.13558519453871043,0.2512577512577513,2
0.6499999999999999,0.30999999999999994,0.4632681923255564,0.07869379014989293,0.5650011304544427,0.13814643854169545,0.25268969422423554,2
0.6499999999999999,0.32999999999999996,0.47042590401608986,0.08064327387619319,0.545331223151707,0.14050826476370787,0.2533533607134229,2
0.6499999999999999,0.35,0.47766610781537366,0.08305399044290707,0.52656567940312,0.14347759125211768,0.2546245681549832,2
0.6499999999999999,0.36999999999999994,0.4841629870348469,0.08540966065423418,0.505313135880624,0.14612140825733058,0.25478796169630646,2
0.6499999999999999,0.38999999999999996,0.49030679831223817,0.08783825433027184,0.4832692742482478,0.14865687212031645,0.25430383210593316,2
0.6499999999999999,0.4099999999999999,0.49586809531243653,0.09019250838199702,0.45919059461903683,0.15077111519403152,0.2525459767971052,2
0.6499999999999999,0.42999999999999994,0.5013785812735135,0.09298776795446288,0.43398146054713993,0.153158724142746,0.2503619455060063,2
0.6499999999999999,0.44999999999999996,0.505749209644053,0.09509827262386583,0.40639837214560254,0.15412977770155845,0.24560372743793296,2
0.6499999999999999,0.4699999999999999,0.5108034406621302,0.09864841144461997,0.38118923807370564,0.15673514920516873,0.24235977345254867,2
0.6499999999999999,0.48999999999999994,0.5149919771696782,0.10197582217600416,0.3547366041148542,0.15841284264728153,0.2371666968982405,2
0.6499999999999999,0.5099999999999999,0.5189102849701596,0.10584460568053378,0.3281709247117341,0.1600639594188515,0.231090095683877,2
0.6499999999999999,0.5299999999999999,0.522128597575474,0.10974004606778545,0.30160524530861405,0.16092647324929127,0.22346555883141245,2
0.6499999999999999,0.5499999999999999,0.5251168939011596,0.1143099068585944,0.2747004295726882,0.16144034015413233,0.21450513753045444,2
0.6499999999999999,0.57,0.5281266188929526,0.12055809897536517,0.2500565227221343,0.16268294476722805,0.20583637311099529,2
0.6499999999999999,0.59,0.5310545824521888,0.12888775118392423,0.2276735247569523,0.16459627329192547,0.19741227210350915,2
