probability_threshold,predicted_rain_rate,accuracy,precision,recall,f1,true_negatives,false_positives,false_negatives,true_positives,model,feature_set,horizon_h,split,rows,rain_rate,roc_auc,pr_auc,brier_score
0.1,0.4413567844965156,0.6086759353868408,0.11591036195975912,0.9784804567413263,0.20726786441072156,97123,67975,196,8912,lightgbm,tmd_station_neighbor_100km,1,validation,174206,0.052282929405416574,0.9348036938420674,0.5934596437794175,0.09070197305501622
0.15000000000000002,0.38345981194677564,0.6651033833507457,0.13149503749943864,0.9644268774703557,0.23143500770659606,107081,58017,324,8784,lightgbm,tmd_station_neighbor_100km,1,validation,174206,0.052282929405416574,0.9348036938420674,0.5934596437794175,0.09070197305501622
0.20000000000000004,0.33663593676452014,0.7101936787481488,0.1472102857922379,0.9478480456741326,0.254841185500059,115087,50011,475,8633,lightgbm,tmd_station_neighbor_100km,1,validation,174206,0.052282929405416574,0.9348036938420674,0.5934596437794175,0.09070197305501622
0.25000000000000006,0.2974754026841785,0.7475173070961965,0.1635019875728455,0.9302810715854194,0.2781224355818152,121749,43349,635,8473,lightgbm,tmd_station_neighbor_100km,1,validation,174206,0.052282929405416574,0.9348036938420674,0.5934596437794175,0.09070197305501622
0.30000000000000004,0.2635844919233551,0.7795024281597649,0.1809094472755782,0.9120553359683794,0.3019299967288191,127487,37611,801,8307,lightgbm,tmd_station_neighbor_100km,1,validation,174206,0.052282929405416574,0.9348036938420674,0.5934596437794175,0.09070197305501622
0.3500000000000001,0.23510671274238545,0.8061777435909211,0.19898918377810876,0.8948177426438296,0.3255767502247079,132291,32807,958,8150,lightgbm,tmd_station_neighbor_100km,1,validation,174206,0.052282929405416574,0.9348036938420674,0.5934596437794175,0.09070197305501622
0.40000000000000013,0.20936133083820305,0.8300058551370217,0.21888023689405572,0.8764822134387352,0.35028521281263714,136609,28489,1125,7983,lightgbm,tmd_station_neighbor_100km,1,validation,174206,0.052282929405416574,0.9348036938420674,0.5934596437794175,0.09070197305501622
0.45000000000000007,0.18568246788285134,0.8514689505527938,0.2408260426005503,0.8552920509442249,0.37582921239898687,140541,24557,1318,7790,lightgbm,tmd_station_neighbor_100km,1,validation,174206,0.052282929405416574,0.9348036938420674,0.5934596437794175,0.09070197305501622
0.5000000000000001,0.164093085197984,0.8704407425691423,0.26453508710557616,0.8302591128678085,0.4012309651403406,144074,21024,1546,7562,lightgbm,tmd_station_neighbor_100km,1,validation,174206,0.052282929405416574,0.9348036938420674,0.5934596437794175,0.09070197305501622
0.5500000000000002,0.14475391203517673,0.8873689769583137,0.2915493516278701,0.8072024593763725,0.4283758193736344,147233,17865,1756,7352,lightgbm,tmd_station_neighbor_100km,1,validation,174206,0.052282929405416574,0.9348036938420674,0.5934596437794175,0.09070197305501622
0.6000000000000002,0.12612079951321997,0.9027530624662755,0.32174229666378407,0.7761308739569609,0.45490524148138617,150196,14902,2039,7069,lightgbm,tmd_station_neighbor_100km,1,validation,174206,0.052282929405416574,0.9348036938420674,0.5934596437794175,0.09070197305501622
0.6500000000000001,0.10850946580485173,0.9170694465173416,0.35877902978363224,0.7446201141853316,0.4842383349398451,152977,12121,2326,6782,lightgbm,tmd_station_neighbor_100km,1,validation,174206,0.052282929405416574,0.9348036938420674,0.5934596437794175,0.09070197305501622
0.7000000000000002,0.09268911518547007,0.929238946993789,0.4003220412460519,0.7097057531840141,0.5118986339338745,155415,9683,2644,6464,lightgbm,tmd_station_neighbor_100km,1,validation,174206,0.052282929405416574,0.9348036938420674,0.5934596437794175,0.09070197305501622
0.7500000000000002,0.07767815115438044,0.9397494919807584,0.44871415903044637,0.6666666666666666,0.5363957597173145,157638,7460,3036,6072,lightgbm,tmd_station_neighbor_100km,1,validation,174206,0.052282929405416574,0.9348036938420674,0.5934596437794175,0.09070197305501622
0.8000000000000002,0.06453853483806528,0.9480213081064947,0.5023570221471138,0.6201141853315766,0.5550587194732446,159503,5595,3460,5648,lightgbm,tmd_station_neighbor_100km,1,validation,174206,0.052282929405416574,0.9348036938420674,0.5934596437794175,0.09070197305501622
0.8500000000000002,0.05238625535285811,0.9545480637865515,0.5651983344291036,0.5663153271848924,0.5657562794778984,161130,3968,3950,5158,lightgbm,tmd_station_neighbor_100km,1,validation,174206,0.052282929405416574,0.9348036938420674,0.5934596437794175,0.09070197305501622
0.9000000000000002,0.04110650609049057,0.9590083005177779,0.6373411534701857,0.5010979358805446,0.5610670600528612,162501,2597,4544,4564,lightgbm,tmd_station_neighbor_100km,1,validation,174206,0.052282929405416574,0.9348036938420674,0.5934596437794175,0.09070197305501622
0.1,0.610892243137712,0.4585873302640014,0.11691136487221315,0.9735462345090562,0.20875386462937884,66434,92568,333,12255,lightgbm,tmd_station_neighbor_100km,1,test,171590,0.07336091846844221,0.8987649926617468,0.5786676930572399,0.12453743722984405
0.15000000000000002,0.53163937292383,0.5353225712454106,0.13197184951328597,0.9563870352716873,0.23193850421916543,79817,79185,549,12039,lightgbm,tmd_station_neighbor_100km,1,test,171590,0.07336091846844221,0.8987649926617468,0.5786676930572399,0.12453743722984405
0.20000000000000004,0.46711929599627017,0.5970569380500029,0.14721844472446446,0.9374006990784874,0.2544721320667235,90649,68353,788,11800,lightgbm,tmd_station_neighbor_100km,1,test,171590,0.07336091846844221,0.8987649926617468,0.5786676930572399,0.12453743722984405
0.25000000000000006,0.41322920916137307,0.648079724925695,0.16294812850816573,0.9178582777248173,0.27676240208877284,99650,59352,1034,11554,lightgbm,tmd_station_neighbor_100km,1,test,171590,0.07336091846844221,0.8987649926617468,0.5786676930572399,0.12453743722984405
0.30000000000000004,0.3658604813800338,0.6924645958389184,0.17996750453980695,0.8975214489990467,0.29981689355943,107522,51480,1290,11298,lightgbm,tmd_station_neighbor_100km,1,test,171590,0.07336091846844221,0.8987649926617468,0.5786676930572399,0.12453743722984405
0.3500000000000001,0.32416807506264933,0.7308467859432368,0.19800805407737668,0.874960279631395,0.322934381047323,114392,44610,1574,11014,lightgbm,tmd_station_neighbor_100km,1,test,171590,0.07336091846844221,0.8987649926617468,0.5786676930572399,0.12453743722984405
0.40000000000000013,0.2865085377935777,0.7651145171630048,0.21811561775354948,0.8518430251032729,0.34730364372469635,120563,38439,1865,10723,lightgbm,tmd_station_neighbor_100km,1,test,171590,0.07336091846844221,0.8987649926617468,0.5786676930572399,0.12453743722984405
0.45000000000000007,0.2522582901101463,0.7959146803426773,0.24089176389049324,0.8283285668891007,0.3732393105793496,126144,32858,2161,10427,lightgbm,tmd_station_neighbor_100km,1,test,171590,0.07336091846844221,0.8987649926617468,0.5786676930572399,0.12453743722984405
