date,precipitation_mean,precipitation_max,rain_grid_share,temp_mean,humidity_mean,cloud_cover_mean,wind_speed_mean
2021-09-16,10.516071428571427,17.400000000000006,1.0,26.849776785714287,86.06770833333334,95.99032738095238,10.264732142857143
2021-09-17,1.6696428571428572,9.9,0.9821428571428571,27.83511904761905,81.60044642857143,97.91443452380952,9.77470238095238
2021-09-18,1.2017857142857142,4.2,0.9821428571428571,28.085863095238096,83.01860119047619,69.00446428571429,6.132961309523809
2021-09-19,4.8125,15.1,1.0,27.414657738095237,86.09300595238095,92.578125,4.664657738095237
2021-09-20,31.130357142857143,55.5,1.0,26.36264880952381,90.41889880952381,99.27604166666666,5.8106398809523805
2021-09-21,31.37857142857143,39.7,1.0,25.906473214285715,89.59375,98.79464285714286,8.846205357142857
2021-09-22,17.319642857142856,23.1,1.0,26.340997023809525,88.98883928571429,95.45758928571429,8.26733630952381
2021-09-23,16.810714285714287,27.3,1.0,26.91674107142857,86.78199404761905,93.15104166666666,6.119940476190476
2021-09-24,15.707142857142857,24.5,1.0,27.052827380952383,86.38020833333334,99.91666666666666,7.619642857142857
2021-09-25,21.56607142857143,34.6,1.0,26.204017857142855,90.08779761904762,99.93229166666666,9.405729166666665
2021-09-26,24.926785714285717,39.4,1.0,25.522395833333338,93.00520833333334,99.67410714285714,9.508630952380953
2021-09-27,11.169642857142858,22.5,1.0,26.528273809523814,86.77529761904762,96.93154761904762,4.579389880952381
2021-09-28,6.951785714285714,11.799999999999999,1.0,26.931770833333335,87.90550595238095,78.47395833333334,4.490550595238095
2021-09-29,2.7267857142857146,7.000000000000001,1.0,28.23199404761905,85.765625,41.05357142857143,4.962872023809524
2021-09-30,6.410714285714286,15.699999999999998,1.0,28.17373511904762,85.99627976190477,82.77901785714286,4.4436011904761905
2021-10-01,1.1267857142857143,3.7,1.0,28.57313988095238,83.07514880952381,62.90922619047619,8.4234375
2021-10-02,6.010714285714285,11.499999999999998,1.0,28.105877976190474,82.91071428571429,92.52752976190477,8.621205357142857
2021-10-03,9.451785714285714,23.0,1.0,27.300074404761904,85.77380952380952,93.97470238095238,4.390699404761905
2021-10-04,2.45,6.2,1.0,27.633184523809522,84.81026785714286,69.48214285714286,4.950372023809524
2021-10-05,0.6678571428571428,2.2,0.9821428571428571,28.233035714285712,80.06919642857143,63.39434523809524,9.165252976190477
2021-10-06,23.101785714285715,40.9,1.0,27.157738095238095,87.26264880952381,97.07142857142857,6.319642857142858
2021-10-07,8.189285714285713,15.299999999999995,1.0,27.27090773809524,85.30282738095238,96.75520833333334,5.7144345238095235
2021-10-08,0.28928571428571426,1.3,0.7142857142857143,27.72373511904762,84.47916666666666,88.09077380952381,6.403050595238095
2021-10-09,1.3142857142857143,5.5,1.0,27.66577380952381,82.84672619047619,95.43898809523809,7.943675595238096
2021-10-10,0.9803571428571428,2.9000000000000004,0.9642857142857143,28.316145833333334,80.47693452380952,87.27306547619048,10.307142857142859
2021-10-11,8.875,14.099999999999998,1.0,28.10200892857143,83.71875,88.44642857142857,8.950372023809523
2021-10-12,24.06607142857143,39.80000000000001,1.0,27.31845238095238,87.74255952380952,92.56919642857143,8.192113095238096
2021-10-13,5.7625,14.4,1.0,27.139880952380953,87.22470238095238,99.86011904761905,5.872693452380952
2021-10-14,19.974999999999998,40.9,1.0,27.128943452380952,87.04092261904762,99.63467261904762,7.409002976190476
2021-10-15,31.64464285714286,50.4,1.0,26.100446428571427,90.68824404761905,99.86830357142857,7.261160714285714
2021-10-16,14.2125,20.600000000000005,1.0,27.094866071428573,85.89434523809523,94.91145833333334,8.18169642857143
2021-10-17,53.09464285714285,70.6,1.0,24.01421130952381,92.70238095238095,100.0,7.790848214285715
2021-10-18,5.832142857142856,12.000000000000002,1.0,24.479910714285715,84.60714285714286,99.05357142857143,8.740327380952381
2021-10-19,1.0142857142857145,2.9000000000000004,0.9821428571428571,26.042931547619048,84.26860119047619,59.000744047619044,5.021205357142857
2021-10-20,1.019642857142857,5.2,0.9821428571428571,27.293675595238096,86.25148809523809,81.70833333333334,5.296651785714286
2021-10-21,6.0,13.5,1.0,27.186383928571427,86.61235119047619,94.78497023809523,5.208630952380952
2021-10-22,16.50357142857143,26.6,1.0,26.30364583333333,88.84375,98.65029761904762,5.708258928571428
2021-10-23,16.8125,30.999999999999996,1.0,25.772321428571427,87.06101190476191,92.76339285714286,9.099776785714285
2021-10-24,3.207142857142857,13.0,1.0,26.166815476190475,82.78943452380952,55.78794642857143,7.329241071428571
2021-10-25,0.5303571428571429,2.5,0.7678571428571429,26.487127976190475,77.73288690476191,70.40550595238095,7.649255952380953
2021-10-26,0.1875,2.1,0.48214285714285715,27.11264880952381,76.62202380952381,63.382440476190474,6.376488095238095
2021-10-27,0.0,0.0,0.0,26.99717261904762,74.33184523809523,66.84895833333333,8.025223214285715
2021-10-28,5.889285714285714,20.00000000000001,0.9821428571428571,26.127008928571428,81.53571428571429,92.15848214285714,8.333333333333334
2021-10-29,6.0946428571428575,13.2,1.0,26.886607142857144,83.42633928571429,67.82738095238095,6.854166666666666
2021-10-30,5.582142857142856,17.3,1.0,27.052901785714287,85.80208333333334,68.07738095238095,5.965029761904762
2021-10-31,7.374999999999999,19.799999999999997,1.0,26.51815476190476,88.68005952380952,99.20461309523809,5.958705357142857
2021-11-01,7.7124999999999995,13.399999999999999,1.0,26.390625,89.51488095238095,99.23288690476191,6.004910714285714
2021-11-02,9.601785714285713,20.9,1.0,26.472544642857144,88.97395833333334,99.60267857142857,6.217931547619048
2021-11-03,0.5446428571428571,3.1,1.0,27.077008928571427,82.29538690476191,86.21205357142857,7.363988095238095
2021-11-04,0.14285714285714285,0.30000000000000004,0.8571428571428571,27.587127976190477,80.25372023809523,92.82663690476191,5.70952380952381
2021-11-05,0.35892857142857143,1.8,0.9464285714285714,28.16688988095238,79.09821428571429,92.42038690476191,5.584821428571429
2021-11-06,8.237499999999999,31.400000000000002,1.0,27.013541666666665,86.77901785714286,97.84077380952381,4.135416666666666
2021-11-07,7.2732142857142845,19.6,1.0,27.27447916666667,86.53943452380952,81.40848214285714,4.593898809523809
2021-11-08,9.453571428571427,20.3,1.0,26.898511904761904,86.35788690476191,91.08482142857143,8.10282738095238
2021-11-09,1.3375000000000001,10.4,0.9642857142857143,26.751190476190477,77.41592261904762,66.97767857142857,10.851636904761905
2021-11-10,0.005357142857142858,0.2,0.03571428571428571,26.377604166666664,73.34077380952381,71.64583333333333,8.096875
2021-11-11,0.0,0.0,0.0,26.272321428571427,74.73660714285714,74.41889880952381,6.018452380952381
2021-11-12,1.1696428571428572,6.8,0.7142857142857143,26.549627976190475,76.38764880952381,95.66294642857143,6.461160714285714
2021-11-13,3.689285714285714,8.5,0.9107142857142857,25.912946428571427,79.07738095238095,82.74553571428571,7.528943452380952
2021-11-14,0.16785714285714287,1.4000000000000001,0.7678571428571429,25.945907738095237,76.515625,78.88244047619048,8.522842261904762
2021-11-15,0.3803571428571429,1.5,0.6607142857142857,26.743080357142855,76.75372023809523,59.18080357142857,7.616964285714286
2021-11-16,8.6125,19.100000000000005,1.0,26.554836309523807,83.63020833333334,96.97619047619048,7.768824404761905
2021-11-17,2.9892857142857143,12.1,1.0,27.26830357142857,81.80282738095238,66.01860119047619,6.3534226190476195
2021-11-18,7.060714285714285,15.799999999999997,1.0,26.893824404761904,81.59226190476191,78.93229166666666,8.088020833333333
2021-11-19,0.7571428571428572,4.0,0.9107142857142857,27.781175595238096,80.63541666666666,45.626488095238095,6.314732142857143
2021-11-20,1.8714285714285714,8.0,0.9642857142857143,27.81927083333333,83.51413690476191,67.8125,4.010639880952381
2021-11-21,3.930357142857143,14.9,1.0,27.729464285714283,84.16592261904762,66.27083333333333,4.44858630952381
2021-11-22,10.4125,21.8,1.0,27.59940476190476,84.28869047619048,48.99107142857143,6.38139880952381
2021-11-23,13.441071428571428,29.600000000000005,1.0,26.103199404761906,83.68601190476191,99.20684523809523,10.302901785714285
2021-11-24,0.4321428571428571,2.3000000000000003,0.5,25.78697916666667,75.05505952380952,70.10639880952381,9.109672619047618
2021-11-25,0.0,0.0,0.0,26.252752976190475,70.31026785714286,76.08110119047619,7.4071428571428575
2021-11-26,0.0,0.0,0.0,26.390625,69.42261904761905,64.64657738095238,7.565252976190476
2021-11-27,0.0,0.0,0.0,25.492410714285715,66.10416666666667,41.32440476190476,9.88764880952381
2021-11-28,0.0,0.0,0.0,25.38452380952381,63.485119047619044,48.84375,11.02470238095238
2021-11-29,1.5214285714285716,5.699999999999999,0.9464285714285714,26.493750000000002,62.988839285714285,84.35193452380952,12.924107142857142
2021-11-30,0.7464285714285716,4.1,0.9285714285714286,25.0531994047619,68.90699404761905,95.16815476190477,11.348958333333332
2021-12-01,0.06071428571428572,0.4,0.30357142857142855,24.994568452380953,58.957589285714285,61.111607142857146,11.786904761904761
2021-12-02,0.0,0.0,0.0,25.042708333333334,61.32217261904761,72.34598214285714,10.164880952380953
2021-12-03,0.0,0.0,0.0,24.589806547619048,58.13095238095239,47.58333333333333,8.722693452380954
2021-12-04,0.0,0.0,0.0,22.74501488095238,58.15104166666667,82.17485119047619,8.179315476190476
2021-12-05,0.0,0.0,0.0,22.051711309523814,58.15252976190476,65.01264880952381,9.509895833333333
2021-12-06,0.0,0.0,0.0,23.54263392857143,59.30877976190476,54.305059523809526,9.597619047619048
2021-12-07,0.0,0.0,0.0,24.056919642857142,58.716517857142854,17.988095238095237,7.345982142857143
2021-12-08,0.0,0.0,0.0,24.045386904761905,56.42559523809524,7.689732142857143,8.214583333333334
2021-12-09,0.375,1.9000000000000001,0.5714285714285714,25.458184523809525,63.058035714285715,58.83407738095239,8.558110119047619
2021-12-10,0.0035714285714285718,0.1,0.03571428571428571,26.52529761904762,66.51116071428571,64.21354166666667,7.388690476190476
2021-12-11,0.0,0.0,0.0,26.58191964285714,62.92485119047619,29.625744047619047,7.870014880952381
2021-12-12,0.0,0.0,0.0,25.685267857142858,60.41815476190476,5.002976190476191,8.252380952380951
2021-12-13,0.0,0.0,0.0,25.64925595238095,61.07440476190476,19.788690476190478,11.199181547619048
2021-12-14,0.0,0.0,0.0,25.369791666666664,63.270089285714285,45.689732142857146,6.7637648809523805
2021-12-15,0.0,0.0,0.0,25.843526785714285,65.34151785714286,75.54092261904762,7.028497023809523
2021-12-16,0.0,0.0,0.0,26.677752976190476,64.34002976190476,64.79389880952381,7.413764880952381
2021-12-17,0.021428571428571432,0.2,0.16071428571428573,28.23251488095238,58.85267857142857,79.44270833333334,9.79546130952381
2021-12-18,0.005357142857142858,0.1,0.05357142857142857,27.81688988095238,57.11458333333333,69.06622023809524,11.62924107142857
2021-12-19,0.0,0.0,0.0,24.839732142857144,58.398809523809526,94.07886904761905,9.59077380952381
2021-12-20,0.0,0.0,0.0,23.606324404761903,59.92708333333333,27.418898809523807,7.9171875
2021-12-21,0.0,0.0,0.0,24.48110119047619,60.395089285714285,39.55357142857143,6.202380952380952
2021-12-22,0.0,0.0,0.0,25.581622023809523,61.83854166666667,42.379464285714285,6.064880952380952
2021-12-23,0.03214285714285715,0.30000000000000004,0.19642857142857142,26.03891369047619,64.92931547619047,14.026785714285714,5.401785714285714
2021-12-24,0.8589285714285715,2.8999999999999995,0.9285714285714286,26.278497023809525,74.98214285714286,24.833333333333336,6.29828869047619
2021-12-25,4.496428571428571,7.8999999999999995,1.0,25.76458333333333,79.88169642857143,42.499255952380956,7.340178571428572
2021-12-26,4.035714285714286,18.700000000000003,1.0,25.905877976190478,76.93452380952381,33.83705357142857,7.635193452380952
2021-12-27,0.31428571428571433,1.1,0.6071428571428571,26.96979166666667,69.4546130952381,18.186011904761905,7.861979166666666
2021-12-28,0.0375,0.30000000000000004,0.30357142857142855,26.733630952380953,60.421130952380956,18.167410714285715,10.553869047619047
2021-12-29,0.0,0.0,0.0,27.09389880952381,58.326636904761905,20.473214285714285,10.757589285714285
2021-12-30,0.0017857142857142859,0.1,0.017857142857142856,26.906175595238096,60.98065476190476,61.023065476190474,10.175223214285714
2021-12-31,0.0,0.0,0.0,26.402083333333334,60.43154761904761,42.69047619047619,10.08139880952381
2022-01-01,0.0,0.0,0.0,25.353348214285717,62.220982142857146,49.12202380952381,8.416443452380951
2022-01-02,0.0,0.0,0.0,25.34404761904762,61.64583333333333,52.779017857142854,9.249330357142856
2022-01-03,0.0,0.0,0.0,25.84813988095238,63.1875,74.33630952380952,8.379166666666666
2022-01-04,0.0,0.0,0.0,25.920535714285712,67.36309523809524,63.843005952380956,6.812872023809525
2022-01-05,0.0,0.0,0.0,26.20029761904762,66.45535714285714,38.92485119047619,5.5772321428571425
2022-01-06,0.0,0.0,0.0,26.320684523809526,64.42113095238095,59.70684523809524,5.955282738095238
2022-01-07,0.0,0.0,0.0,26.537872023809523,62.733630952380956,4.420386904761904,7.1380952380952385
2022-01-08,0.0,0.0,0.0,27.015401785714285,61.623511904761905,20.553571428571427,6.575074404761905
2022-01-09,0.0,0.0,0.0,26.727232142857144,61.485119047619044,0.052827380952380945,6.4584077380952385
2022-01-10,0.0,0.0,0.0,26.50342261904762,61.329613095238095,5.793154761904762,5.2100446428571425
2022-01-11,0.0,0.0,0.0,26.713839285714283,63.72544642857143,8.316964285714286,6.025669642857143
2022-01-12,0.15892857142857145,1.2999999999999998,0.7321428571428571,27.22998511904762,70.45238095238095,56.15029761904761,7.718675595238095
2022-01-13,0.014285714285714287,0.2,0.10714285714285714,27.376562500000002,69.32886904761905,20.816964285714285,6.927529761904762
2022-01-14,0.10892857142857144,0.7,0.5535714285714286,26.89389880952381,70.39508928571429,16.657738095238095,7.0546875
2022-01-15,0.0,0.0,0.0,26.604464285714283,69.0922619047619,30.473214285714285,6.733779761904763
2022-01-16,0.014285714285714287,0.1,0.14285714285714285,26.802232142857143,68.31175595238095,37.40997023809524,6.003869047619047
2022-01-17,0.075,0.6,0.32142857142857145,27.120684523809526,65.44122023809524,40.00892857142857,5.324330357142857
2022-01-18,0.0,0.0,0.0,27.42083333333333,55.264880952380956,73.66294642857143,8.2765625
2022-01-19,0.0017857142857142859,0.1,0.017857142857142856,26.815252976190475,56.58333333333333,51.127232142857146,9.807886904761904
2022-01-20,0.06607142857142857,0.30000000000000004,0.44642857142857145,26.86190476190476,61.914434523809526,38.335565476190474,9.229687499999999
2022-01-21,12.866071428571429,45.60000000000001,1.0,25.09970238095238,82.65104166666666,79.84449404761905,10.14233630952381
2022-01-22,2.0839285714285714,12.099999999999998,1.0,25.439880952380953,82.21577380952381,36.163690476190474,10.543526785714286
2022-01-23,1.8464285714285715,23.3,0.9464285714285714,25.867410714285715,78.37425595238095,17.869047619047617,6.9383928571428575
2022-01-24,0.4107142857142857,1.7,0.625,26.13831845238095,75.59821428571429,12.411458333333332,5.66733630952381
2022-01-25,0.0,0.0,0.0,26.350223214285712,73.63244047619048,12.736607142857142,5.9662202380952385
2022-01-26,0.2571428571428572,1.9,0.6428571428571429,26.93705357142857,76.56398809523809,21.273065476190478,6.472916666666667
2022-01-27,0.5553571428571429,2.4,0.875,27.415327380952384,79.29464285714286,19.123511904761905,5.563616071428571
2022-01-28,0.22142857142857145,1.4000000000000001,0.8214285714285714,27.588541666666664,79.13095238095238,15.386904761904761,6.215997023809523
2022-01-29,0.225,0.8,0.7678571428571429,28.245163690476193,76.11830357142857,22.284226190476193,9.495386904761904
2022-01-30,0.0035714285714285718,0.2,0.017857142857142856,28.061979166666667,69.65178571428571,35.12425595238095,8.222321428571428
2022-01-31,0.34464285714285714,1.5000000000000004,0.7321428571428571,27.60610119047619,75.94717261904762,28.720982142857142,10.818526785714285
2022-02-01,0.6321428571428571,4.6,1.0,27.81279761904762,74.39508928571429,39.27827380952381,12.785714285714286
2022-02-02,2.4107142857142856,5.5,1.0,27.13251488095238,79.01711309523809,45.95833333333333,9.968377976190476
2022-02-03,0.6160714285714286,2.1,0.9642857142857143,27.472395833333334,76.95014880952381,22.790178571428573,6.909895833333333
2022-02-04,2.5375,7.8999999999999995,1.0,26.510788690476193,78.75,33.476190476190474,7.5790178571428575
2022-02-05,1.5125,11.2,0.5,27.081770833333334,69.12797619047619,53.39434523809524,8.663839285714285
2022-02-06,0.0,0.0,0.0,27.511681547619048,58.36532738095239,70.18452380952381,7.587053571428571
2022-02-07,0.0071428571428571435,0.2,0.05357142857142857,28.13325892857143,63.539434523809526,38.254464285714285,5.014360119047619
2022-02-08,0.03035714285714286,0.1,0.30357142857142855,28.750520833333333,64.7514880952381,23.208333333333336,5.202083333333333
2022-02-09,1.242857142857143,2.5,0.9821428571428571,28.204761904761906,77.71205357142857,42.986607142857146,7.934449404761905
2022-02-10,8.7625,18.9,1.0,27.480431547619048,79.22767857142857,79.98586309523809,7.423214285714286
2022-02-11,15.960714285714287,34.10000000000001,1.0,27.37172619047619,81.44196428571429,87.17931547619048,5.779166666666667
2022-02-12,4.730357142857143,11.8,1.0,26.497619047619047,85.51339285714286,73.71130952380952,5.121651785714286
2022-02-13,1.5178571428571428,3.9,1.0,27.304613095238096,82.52232142857143,29.419642857142858,5.989285714285714
2022-02-14,17.15357142857143,34.800000000000004,1.0,26.29828869047619,85.90997023809523,74.69196428571429,6.292857142857143
2022-02-15,14.805357142857144,32.00000000000001,1.0,25.149032738095237,89.64657738095238,91.38392857142857,7.552380952380952
2022-02-16,13.794642857142858,27.700000000000006,1.0,25.153199404761903,88.67336309523809,96.71726190476191,6.3540922619047615
2022-02-17,10.267857142857142,22.799999999999997,1.0,25.27075892857143,89.171875,95.59598214285714,7.121800595238095
2022-02-18,9.178571428571429,24.700000000000006,1.0,25.98251488095238,87.14360119047619,86.27306547619048,7.529092261904762
2022-02-19,10.457142857142857,34.199999999999996,1.0,27.181026785714288,82.75297619047619,63.936011904761905,12.608556547619047
2022-02-20,2.442857142857143,14.000000000000002,0.9642857142857143,27.876934523809524,82.01264880952381,43.008184523809526,13.73452380952381
2022-02-21,3.1410714285714287,6.9,1.0,26.233482142857145,84.79017857142857,62.54315476190476,9.3265625
2022-02-22,0.048214285714285716,1.5,0.10714285714285714,24.682440476190475,72.97172619047619,58.108630952380956,7.313541666666667
2022-02-23,0.03214285714285715,0.4,0.19642857142857142,25.52611607142857,70.07738095238095,36.89732142857143,8.319270833333333
2022-02-24,0.0,0.0,0.0,24.64107142857143,61.99330357142857,52.83110119047619,9.94389880952381
2022-02-25,0.0,0.0,0.0,24.75424107142857,62.930059523809526,36.072916666666664,8.452306547619047
2022-02-26,0.0,0.0,0.0,25.19561011904762,61.141369047619044,47.74330357142857,7.774851190476191
2022-02-27,0.0,0.0,0.0,26.337127976190477,60.595238095238095,65.29613095238095,8.966294642857143
2022-02-28,0.0,0.0,0.0,27.493973214285713,65.74553571428571,53.60342261904761,5.682366071428571
2022-03-01,0.4517857142857143,1.6,0.8035714285714286,28.24233630952381,76.75223214285714,41.544642857142854,7.5984375
2022-03-02,1.0017857142857143,2.6,0.9642857142857143,28.292782738095237,78.86607142857143,41.66517857142857,8.319940476190476
2022-03-03,1.155357142857143,4.499999999999998,0.9821428571428571,28.677083333333336,78.01934523809523,41.482886904761905,7.467485119047619
2022-03-04,0.11785714285714287,0.6,0.48214285714285715,28.867038690476193,76.00446428571429,68.83333333333333,7.508407738095237
2022-03-05,0.6357142857142858,3.0,0.9107142857142857,29.234002976190478,77.61904761904762,55.664434523809526,9.740327380952381
2022-03-06,0.06071428571428572,0.6,0.26785714285714285,29.352455357142855,76.34598214285714,50.511160714285715,12.541145833333333
2022-03-07,15.601785714285715,27.299999999999997,1.0,28.659598214285715,78.97842261904762,65.88541666666667,8.596354166666666
2022-03-08,5.476785714285714,17.400000000000002,1.0,26.466294642857143,80.56919642857143,89.12872023809523,8.016964285714286
2022-03-09,0.06607142857142857,0.4,0.3392857142857143,27.76138392857143,76.42931547619048,8.890625,4.736160714285715
2022-03-10,1.0946428571428573,3.6999999999999997,0.9642857142857143,28.387202380952377,78.11160714285714,27.16220238095238,8.107886904761905
2022-03-11,1.075,3.0,0.9821428571428571,28.899181547619047,77.76264880952381,39.67708333333333,7.859821428571428
2022-03-12,0.2642857142857143,1.3000000000000003,0.9285714285714286,29.43988095238095,76.34077380952381,27.001488095238095,7.470907738095238
2022-03-13,0.675,1.8000000000000003,0.9285714285714286,29.333928571428572,78.88690476190477,72.65104166666667,8.742633928571427
2022-03-14,0.05178571428571429,0.6,0.2857142857142857,29.465773809523807,78.11979166666666,87.69791666666666,12.217261904761907
2022-03-15,0.05714285714285715,1.2,0.23214285714285715,29.569791666666667,75.55803571428571,48.078125,11.892113095238097
2022-03-16,2.430357142857143,8.799999999999999,1.0,29.19077380952381,75.42113095238095,75.37053571428571,12.252008928571428
2022-03-17,1.242857142857143,6.5,0.625,29.423883928571428,74.16666666666666,38.96875,10.601041666666669
2022-03-18,7.0303571428571425,18.1,1.0,28.204315476190477,79.16369047619048,74.62648809523809,7.436160714285714
2022-03-19,0.375,3.1,0.4642857142857143,28.13497023809524,73.35416666666666,59.860863095238095,6.322544642857143
2022-03-20,7.253571428571428,14.899999999999999,1.0,27.55386904761905,81.79910714285714,97.77529761904762,9.648660714285715
