config,target,horizon_h,threshold_mm,probabilities,rows,base_rate,roc_auc,pr_auc,pr_auc_lift,precision,recall,f1,brier_score,brier_skill
om_only,h1_0.1mm,1,0.1,calibrated,3740170,0.2584299644133823,0.8700740182514519,0.689595920713199,2.6684054315393837,0.5641449615076649,0.7733836692972691,0.6523979977666658,0.12449383735656738,0.350389833831362
om_only,h3_0.1mm,3,0.1,calibrated,3740170,0.36614004176280757,0.8774360878979728,0.7903200477427745,2.1585184836318962,0.6527070751371102,0.8520263234377031,0.7391656356369483,0.13711445033550262,0.40919701271506537
om_only,h6_0.1mm,6,0.1,calibrated,3740170,0.4566500987923009,0.8925078034150026,0.8619634192417249,1.8875796184460556,0.7423638403024675,0.8769278239572728,0.804054663442749,0.1319650262594223,0.46814199506565657
om_only,h1_1.0mm,1,1.0,calibrated,3740170,0.11889646727287798,0.870468518074397,0.47362990405203237,3.9835490062544046,0.4156365807714564,0.607326852457763,0.4935215632672043,0.07955125719308853,0.24063398936432556
om_only,h3_1.0mm,3,1.0,calibrated,3740170,0.18662547424314938,0.8599916866437634,0.5714490499049423,3.0620099009656983,0.48946732414276267,0.6766197094315133,0.5680249056926009,0.10912423580884933,0.2811144990302088
om_only,h6_1.0mm,6,1.0,calibrated,3740170,0.26130924530168415,0.8599066153482513,0.661139391478407,2.5301033291612582,0.5423056981112111,0.786582165283151,0.6419924540150886,0.13036473095417023,0.32462858764693325
om_only,h1_0.1mm,1,0.1,raw,3740170,0.2584299644133823,0.8699942263858456,0.6898295878645353,2.669309611330867,0.5764394540668902,0.7506507533841246,0.6521104715356985,0.15177150070667267,0.2080546966245138
om_only,h3_0.1mm,3,0.1,raw,3740170,0.36614004176280757,0.8775006079730755,0.7908287287454709,2.1599077908495588,0.654449802520895,0.8499064571579625,0.7394805711341293,0.13703367114067078,0.4095450766098653
om_only,h6_0.1mm,6,0.1,raw,3740170,0.4566500987923009,0.8925355629258154,0.8623272690097953,1.888376398670198,0.7426393210272666,0.8767832060559185,0.8041553997723665,0.13191623985767365,0.46833861866387394
om_only,h1_1.0mm,1,1.0,raw,3740170,0.11889646727287798,0.8705398901629627,0.4743291202591478,3.9894298892036906,0.4074622610475529,0.6267110118666136,0.49384584306456814,0.1544988453388214,-0.47478714947262723
om_only,h3_1.0mm,3,1.0,raw,3740170,0.18662547424314938,0.8600281893067421,0.5720520223787987,3.0652408236267217,0.49279359242587545,0.6681413330162419,0.567225191575483,0.10906440764665604,0.2815086332757468
om_only,h6_1.0mm,6,1.0,raw,3740170,0.26130924530168415,0.8599495643845624,0.6617119924104111,2.532294606134039,0.5372220785267188,0.7969357675570757,0.6418003548170994,0.13028104603290558,0.3250621282453259
