strong_threshold,light_threshold,meets_recall_constraint,macro_f1,moderate_or_heavy_precision,moderate_or_heavy_recall,moderate_or_heavy_f1,horizon_h
0.26999999999999996,0.44999999999999996,True,0.44084946196330854,0.07901093504124446,0.8911372371693421,0.1451522321551875,1
0.26999999999999996,0.49999999999999994,True,0.44301972645026,0.07901093504124446,0.8911372371693421,0.1451522321551875,1
0.26999999999999996,0.5499999999999999,True,0.4438247276703562,0.07901093504124446,0.8911372371693421,0.1451522321551875,1
0.26999999999999996,0.5999999999999999,True,0.4432084438512784,0.07901093504124446,0.8911372371693421,0.1451522321551875,1
0.26999999999999996,0.6499999999999999,True,0.4409135222544638,0.07901093504124446,0.8911372371693421,0.1451522321551875,1
0.26999999999999996,0.7,True,0.43673744198261577,0.07901093504124446,0.8911372371693421,0.1451522321551875,1
0.26999999999999996,0.7499999999999998,True,0.43038658427374016,0.07901093504124446,0.8911372371693421,0.1451522321551875,1
0.26999999999999996,0.7999999999999998,True,0.4212896440630958,0.07901093504124446,0.8911372371693421,0.1451522321551875,1
0.29,0.2,True,0.40883005604474465,0.08181580461272946,0.8842414650689577,0.14977357804137825,1
0.29,0.25,True,0.42178122780893607,0.08181580461272946,0.8842414650689577,0.14977357804137825,1
0.29,0.3,True,0.4313688517436014,0.08181580461272946,0.8842414650689577,0.14977357804137825,1
0.29,0.35,True,0.4385663773915278,0.08181580461272946,0.8842414650689577,0.14977357804137825,1
0.29,0.39999999999999997,True,0.4438196741799157,0.08181580461272946,0.8842414650689577,0.14977357804137825,1
0.29,0.44999999999999996,True,0.44826562677380016,0.08181580461272946,0.8842414650689577,0.14977357804137825,1
0.29,0.49999999999999994,True,0.4507720136871052,0.08181580461272946,0.8842414650689577,0.14977357804137825,1
0.29,0.5499999999999999,True,0.45181673578634096,0.08181580461272946,0.8842414650689577,0.14977357804137825,1
0.29,0.5999999999999999,True,0.45143348783663834,0.08181580461272946,0.8842414650689577,0.14977357804137825,1
0.29,0.6499999999999999,True,0.4493929878918234,0.08181580461272946,0.8842414650689577,0.14977357804137825,1
