probability_threshold,predicted_rain_rate,accuracy,precision,recall,f1,true_negatives,false_positives,false_negatives,true_positives,model,feature_set,horizon_h,split,rows,rain_rate,roc_auc,pr_auc,brier_score
0.1,0.8450949917398487,0.4223735979480045,0.3172315784735485,0.9976844127610092,0.48139501411261304,56781,212356,229,98666,lightgbm,baseline,1,validation,368032,0.268713046691592,0.8905761514210169,0.7609810113172404,0.12934251709127564
0.15000000000000002,0.7377293278845318,0.5221747021998087,0.3582730527277281,0.9836088781030385,0.5252333269438962,94903,174234,1621,97274,lightgbm,baseline,1,validation,368032,0.268713046691592,0.8905761514210169,0.7609810113172404,0.12934251709127564
0.20000000000000004,0.6553343187548909,0.5943912485870794,0.39555277298659947,0.9646695990697204,0.561051990860947,123354,145783,3494,95401,lightgbm,baseline,1,validation,368032,0.268713046691592,0.8905761514210169,0.7609810113172404,0.12934251709127564
0.25000000000000006,0.5661464220502564,0.6691238805321277,0.44509982722211555,0.9377723848526215,0.6036744723438187,153518,115619,6154,92741,lightgbm,baseline,1,validation,368032,0.268713046691592,0.8905761514210169,0.7609810113172404,0.12934251709127564
0.30000000000000004,0.5025486914181375,0.7174348969654812,0.48621819479438133,0.9093280752313059,0.6336326708919179,174111,95026,8967,89928,lightgbm,baseline,1,validation,368032,0.268713046691592,0.8905761514210169,0.7609810113172404,0.12934251709127564
0.3500000000000001,0.44391248587079385,0.7586921789409616,0.5308678247456756,0.8769907477627787,0.6613820161742333,192493,76644,12165,86730,lightgbm,baseline,1,validation,368032,0.268713046691592,0.8905761514210169,0.7609810113172404,0.12934251709127564
0.40000000000000013,0.39630249543517954,0.7891134466568125,0.5729575185804788,0.8450073310076344,0.6828847748899884,206852,62285,15328,83567,lightgbm,baseline,1,validation,368032,0.268713046691592,0.8905761514210169,0.7609810113172404,0.12934251709127564
0.45000000000000007,0.357314037909747,0.8108914442222416,0.6113928959795594,0.8129834673138177,0.6979227250236547,218034,51103,18495,80400,lightgbm,baseline,1,validation,368032,0.268713046691592,0.8905761514210169,0.7609810113172404,0.12934251709127564
0.5000000000000001,0.32287953221459004,0.826083057994957,0.6467979466464697,0.7771778148541383,0.7060190607417614,227166,41971,22036,76859,lightgbm,baseline,1,validation,368032,0.268713046691592,0.8905761514210169,0.7609810113172404,0.12934251709127564
0.5500000000000002,0.2911350099991305,0.8370250413007565,0.6815963116092845,0.7384700945447191,0.7088943031032507,235021,34116,25864,73031,lightgbm,baseline,1,validation,368032,0.268713046691592,0.8905761514210169,0.7609810113172404,0.12934251709127564
0.6000000000000002,0.2655312581514651,0.842804430049561,0.7099893577831443,0.7015824864755549,0.7057608878084011,240796,28341,29512,69383,lightgbm,baseline,1,validation,368032,0.268713046691592,0.8905761514210169,0.7609810113172404,0.12934251709127564
0.6500000000000001,0.23858251456395096,0.8449672854534388,0.7382411224745462,0.6554628646544315,0.6943937097283892,246153,22984,34073,64822,lightgbm,baseline,1,validation,368032,0.268713046691592,0.8905761514210169,0.7609810113172404,0.12934251709127564
0.7000000000000002,0.20338448830536476,0.8442662594556996,0.7777480895634051,0.5886647454370797,0.6701238006987171,252501,16636,40679,58216,lightgbm,baseline,1,validation,368032,0.268713046691592,0.8905761514210169,0.7609810113172404,0.12934251709127564
0.7500000000000002,0.15434527432397183,0.8300174984783932,0.8198366312231533,0.47090348349259314,0.5982055119172249,258903,10234,52325,46570,lightgbm,baseline,1,validation,368032,0.268713046691592,0.8905761514210169,0.7609810113172404,0.12934251709127564
0.8000000000000002,0.02382401530301713,0.7513612946700287,0.9213047445255474,0.0816825926487689,0.15006083798519454,268447,690,90817,8078,lightgbm,baseline,1,validation,368032,0.268713046691592,0.8905761514210169,0.7609810113172404,0.12934251709127564
0.8500000000000002,0.0,0.731286953308408,0.0,0.0,0.0,269137,0,98895,0,lightgbm,baseline,1,validation,368032,0.268713046691592,0.8905761514210169,0.7609810113172404,0.12934251709127564
0.9000000000000002,0.0,0.731286953308408,0.0,0.0,0.0,269137,0,98895,0,lightgbm,baseline,1,validation,368032,0.268713046691592,0.8905761514210169,0.7609810113172404,0.12934251709127564
0.1,0.6275328840091314,0.5294461354495054,0.2544530915043719,0.983380196826672,0.40429375032254733,136060,172152,993,58755,lightgbm,baseline,1,test,367960,0.162376345254919,0.9107023925504096,0.7001009405255896,0.0901636044141908
0.15000000000000002,0.4948961843678661,0.6517284487444287,0.3121876750392637,0.9514962843944568,0.4701261112259665,182960,125252,2898,56850,lightgbm,baseline,1,test,367960,0.162376345254919,0.9107023925504096,0.7001009405255896,0.0901636044141908
0.20000000000000004,0.4163876508316121,0.7209859767366018,0.3599409975589698,0.9230099752292964,0.5179139940458861,210146,98066,4600,55148,lightgbm,baseline,1,test,367960,0.162376345254919,0.9107023925504096,0.7001009405255896,0.0901636044141908
0.25000000000000006,0.34935590825089685,0.7764295032068703,0.41241861080210657,0.8873267724442659,0.5631104053702396,232679,75533,6732,53016,lightgbm,baseline,1,test,367960,0.162376345254919,0.9107023925504096,0.7001009405255896,0.0901636044141908
0.30000000000000004,0.2998858571583868,0.8134960321774106,0.4597719899226071,0.8491330253732342,0.5965407362987525,248600,59612,9014,50734,lightgbm,baseline,1,test,367960,0.162376345254919,0.9107023925504096,0.7001009405255896,0.0901636044141908
0.3500000000000001,0.25673170996847483,0.8428769431459942,0.5102310859876994,0.8067215639017206,0.6251013195862919,261945,46267,11548,48200,lightgbm,baseline,1,test,367960,0.162376345254919,0.9107023925504096,0.7001009405255896,0.0901636044141908
0.40000000000000013,0.22543482987281227,0.8614713555821285,0.5528926715771961,0.7676072839258218,0.6427935724847406,271124,37088,13885,45863,lightgbm,baseline,1,test,367960,0.162376345254919,0.9107023925504096,0.7001009405255896,0.0901636044141908
0.45000000000000007,0.19937493205783238,0.874894010218502,0.5934680079605246,0.7286938474928031,0.6541657275937195,278388,29824,16210,43538,lightgbm,baseline,1,test,367960,0.162376345254919,0.9107023925504096,0.7001009405255896,0.0901636044141908
0.5000000000000001,0.1799543428633547,0.883438417219263,0.6272955176996496,0.695203186717547,0.6595058905719094,283533,24679,18211,41537,lightgbm,baseline,1,test,367960,0.162376345254919,0.9107023925504096,0.7001009405255896,0.0901636044141908
0.5500000000000002,0.16408848787911728,0.888900967496467,0.6562489648547484,0.6631686416281717,0.6596906581422839,287457,20755,20125,39623,lightgbm,baseline,1,test,367960,0.162376345254919,0.9107023925504096,0.7001009405255896,0.0901636044141908
0.6000000000000002,0.14890477225785412,0.8925616914882052,0.6844737274369879,0.6276862823860213,0.6548511860588969,290924,17288,22245,37503,lightgbm,baseline,1,test,367960,0.162376345254919,0.9107023925504096,0.7001009405255896,0.0901636044141908
0.6500000000000001,0.12888085661484944,0.8955457114903794,0.7247116378128756,0.5752159068085961,0.6413675341277024,295157,13055,25380,34368,lightgbm,baseline,1,test,367960,0.162376345254919,0.9107023925504096,0.7001009405255896,0.0901636044141908
0.7000000000000002,0.1016740950103272,0.892412218719426,0.7694322677215867,0.4817901854455379,0.5925483738163854,299586,8626,30962,28786,lightgbm,baseline,1,test,367960,0.162376345254919,0.9107023925504096,0.7001009405255896,0.0901636044141908
0.7500000000000002,0.06789324926622459,0.8803130775084248,0.8143863581778881,0.34051348999129677,0.48023132302608285,303575,4637,39403,20345,lightgbm,baseline,1,test,367960,0.162376345254919,0.9107023925504096,0.7001009405255896,0.0901636044141908
