config,target,horizon_h,threshold_mm,probabilities,rows,base_rate,roc_auc,pr_auc,pr_auc_lift,precision,recall,f1,brier_score,brier_skill
offset3h,h1_0.1mm,1,0.1,calibrated,2453360,0.17785322985619723,0.855613282471336,0.5604812498689686,3.1513695327441864,0.454367572827706,0.6976907810000504,0.5503333502057226,0.10757965594530106,0.2642690268633644
offset3h,h3_0.1mm,3,0.1,calibrated,2453360,0.27466576450255975,0.8580473049409598,0.6835467752326303,2.488649346126499,0.55761985766654,0.7817331350708017,0.6509261141388798,0.13363449275493622,0.32922655286347324
offset3h,h6_0.1mm,6,0.1,calibrated,2453360,0.37303086379495876,0.8684399312337041,0.782028340967146,2.0964172589134558,0.6534634282305474,0.8402552943194719,0.7351800535478434,0.14282464981079102,0.3893220491579312
offset3h,h1_1.0mm,1,1.0,calibrated,2453360,0.04780953467897088,0.8752236182675199,0.2778041074092669,5.810642359827434,0.2792361314899201,0.4299623169130561,0.338582280690565,0.04002988710999489,0.12068188520221457
offset3h,h3_1.0mm,3,1.0,calibrated,2453360,0.08073254638536538,0.86088314115347,0.34772135669279,4.307077780415736,0.32579241099548994,0.5222653055042259,0.4012700309167575,0.062275707721710205,0.16087214735375666
offset3h,h6_1.0mm,6,1.0,calibrated,2453360,0.12410041738676754,0.8464405450838816,0.41943622850830276,3.3798131975745154,0.35736329434722786,0.6423801906964065,0.45924400529731657,0.08817931264638901,0.18877906916876208
offset3h,h1_0.1mm,1,0.1,raw,2453360,0.17785322985619723,0.8561087253653565,0.5630096193585296,3.1655855775784874,0.4561341252537403,0.6952225109891873,0.550854013299582,0.1542973667383194,-0.05523066406276733
offset3h,h3_0.1mm,3,0.1,raw,2453360,0.27466576450255975,0.8579867173062107,0.6841447891995007,2.4908265885940977,0.5521420332157785,0.792742938381311,0.6509206468349756,0.1332179754972458,0.3313172459994529
offset3h,h6_0.1mm,6,0.1,raw,2453360,0.37303086379495876,0.8684108431993194,0.7824127010875469,2.0974476297425357,0.651353056480535,0.8438261804521301,0.7352011694642637,0.14244048297405243,0.3909646382834904
offset3h,h1_1.0mm,1,1.0,raw,2453360,0.04780953467897088,0.8756572797809631,0.27952992585393427,5.84674014777404,0.2696074235566006,0.45651951506470917,0.3390069799465029,0.11992527544498444,-1.6343433552816315
offset3h,h3_1.0mm,3,1.0,raw,2453360,0.08073254638536538,0.8611173149337301,0.3487067802589708,4.319283806489496,0.32939500668312244,0.5113749962133834,0.4006907233012301,0.06146124750375748,0.17184651085373503
offset3h,h6_1.0mm,6,1.0,raw,2453360,0.12410041738676754,0.8464259241389223,0.42027727293633915,3.386590325691782,0.35475986419830285,0.6335581006559089,0.45483537432931265,0.08720572292804718,0.19773577719764157
offset4h,h1_0.1mm,1,0.1,calibrated,2453360,0.17785322985619723,0.853968426499015,0.5558636083724764,3.1254063185803176,0.45432949245624443,0.6916473009455972,0.5484155857371824,0.10814905166625977,0.2603749628398302
offset4h,h3_0.1mm,3,0.1,calibrated,2453360,0.27466576450255975,0.8570698241439354,0.681308839875272,2.4805014964612475,0.5583271560758652,0.7779563525630181,0.6500928209764246,0.13409841060638428,0.32689793418135915
offset4h,h6_0.1mm,6,0.1,calibrated,2453360,0.37303086379495876,0.8678364343657125,0.7810202240245169,2.0937147561436493,0.6544646092587619,0.8387200755262085,0.7352239975402464,0.1431456059217453,0.387949731281378
offset4h,h1_1.0mm,1,1.0,calibrated,2453360,0.04780953467897088,0.8733084258383386,0.27457313338955225,5.743062241313212,0.2781993781470985,0.4309939127321091,0.3381369791544736,0.04018278792500496,0.11732318333937242
offset4h,h3_1.0mm,3,1.0,calibrated,2453360,0.08073254638536538,0.8602673892888049,0.34558028717731837,4.28055725540651,0.3242557841347642,0.5183777124796785,0.3989563014369312,0.0624280720949173,0.15881912870513049
offset4h,h6_1.0mm,6,1.0,calibrated,2453360,0.12410041738676754,0.8455915123431895,0.41641865075817264,3.355497584350382,0.357528256226707,0.636159401963457,0.45777958454364326,0.08844196051359177,0.18636279441090042
offset4h,h1_0.1mm,1,0.1,raw,2453360,0.17785322985619723,0.8544632228905504,0.5580614634223948,3.137764008410834,0.45383455671882916,0.6940307743079906,0.5488015715668187,0.1552179455757141,-0.06152644887388248
offset4h,h3_0.1mm,3,0.1,raw,2453360,0.27466576450255975,0.8570378462467243,0.6819572180595107,2.4828621044001835,0.5511946714769667,0.7917353017122404,0.6499226143380008,0.13364781439304352,0.3291596853883886
offset4h,h6_0.1mm,6,0.1,raw,2453360,0.37303086379495876,0.8678077962145229,0.781372512157813,2.0946591502072187,0.6511390978806951,0.8436251268877455,0.7349885620339492,0.1427546739578247,0.3896212461841764
offset4h,h1_1.0mm,1,1.0,raw,2453360,0.04780953467897088,0.8737587674600138,0.27628333572669345,5.778833397602952,0.2678549915669424,0.4549337562023633,0.33718365928406685,0.12008935213088989,-1.6379475523590852
offset4h,h3_1.0mm,3,1.0,raw,2453360,0.08073254638536538,0.8605296690050217,0.34657740600249626,4.2929081457205385,0.32770544498197995,0.509577615542294,0.39888866054349714,0.061586614698171616,0.17015726301553913
offset4h,h6_1.0mm,6,1.0,raw,2453360,0.12410041738676754,0.8455647531977842,0.41734089557981247,3.3629290244781425,0.35029815219258426,0.6564015988806522,0.45681200762991486,0.08740133047103882,0.19593625156809147
offset5h,h1_0.1mm,1,0.1,calibrated,2453360,0.17785322985619723,0.8533536889652861,0.5549221823450878,3.1201130437370677,0.44640155937503173,0.705409567812109,0.546783971150558,0.10835098475217819,0.2589939542791895
offset5h,h3_0.1mm,3,0.1,calibrated,2453360,0.27466576450255975,0.8567418331437716,0.6801799773269697,2.47639154649953,0.5547600036513314,0.7846343569972131,0.649971019053666,0.1342300921678543,0.3262369634013559
offset5h,h6_0.1mm,6,0.1,calibrated,2453360,0.37303086379495876,0.8674326758787569,0.7803698607928286,2.0919712992482276,0.6538375200473198,0.8370362519244869,0.7341811458983257,0.14339466392993927,0.38688482942944846
offset5h,h1_1.0mm,1,1.0,calibrated,2453360,0.04780953467897088,0.8735977648490907,0.2753918574358825,5.760186943568271,0.2815178787520614,0.42642419902126283,0.33914084139366635,0.04014105349779129,0.11823994430247109
offset5h,h3_1.0mm,3,1.0,calibrated,2453360,0.08073254638536538,0.859960025330402,0.3454939402723748,4.279487712715122,0.3244659898090143,0.5156765926509346,0.398312190213979,0.062440574169158936,0.15865067074462225
offset5h,h6_1.0mm,6,1.0,calibrated,2453360,0.12410041738676754,0.8456949893608352,0.4184920159081399,3.3722047412933396,0.35741125202607327,0.6395128472096774,0.4585486248816583,0.08832384645938873,0.18744940520564635
offset5h,h1_0.1mm,1,0.1,raw,2453360,0.17785322985619723,0.853851028780286,0.5573469915752548,3.1337468092420715,0.45276646394205183,0.6921950414586857,0.547446704192522,0.15538589656352997,-0.06267505585369881
offset5h,h3_0.1mm,3,0.1,raw,2453360,0.27466576450255975,0.8566976872129601,0.6808939249550646,2.4789908789259356,0.5510857813195427,0.7919534498570907,0.6499203828928259,0.13378971815109253,0.3284474046666537
offset5h,h6_0.1mm,6,0.1,raw,2453360,0.37303086379495876,0.8674099681595242,0.7807743127948885,2.0930555312550525,0.6502737626761091,0.8433978489453976,0.7343508283876173,0.142980694770813,0.38865484488645785
offset5h,h1_1.0mm,1,1.0,raw,2453360,0.04780953467897088,0.8740661601247535,0.2770466854592074,5.794799872441907,0.270044286979628,0.4548740771053933,0.33889649346236056,0.11985663324594498,-1.6328355236734855
offset5h,h3_1.0mm,3,1.0,raw,2453360,0.08073254638536538,0.8601786197111063,0.3464559982862786,4.291404319548152,0.32710310784559365,0.5075328425878243,0.39781552677661586,0.06161030754446983,0.169838016105875
offset5h,h6_1.0mm,6,1.0,raw,2453360,0.12410041738676754,0.8456391286482458,0.41948747104673073,3.3802261094688264,0.35398930795657046,0.6328749306155428,0.4540258932389876,0.08732011914253235,0.1966833693163239
