config,target,horizon_h,threshold_mm,probabilities,rows,base_rate,roc_auc,pr_auc,pr_auc_lift,precision,recall,f1,brier_score,brier_skill
offset6h,h6_0.1mm,6,0.1,calibrated,2453360,0.3730308637949587,0.8671980848836093,0.7801930654988087,2.0914973564430097,0.6550417112592959,0.8346476481650038,0.7340174920277847,0.1435067355632782,0.38640564271003
offset6h,h1_1.0mm,1,1.0,calibrated,2453360,0.0478095346789708,0.8737434789646255,0.2753462070912644,5.759232105899914,0.2758401270455917,0.4324091598888264,0.3368186874304783,0.0401449799537658,0.1181536936504041
offset6h,h3_1.0mm,3,1.0,calibrated,2453360,0.0807325463853653,0.859870107117433,0.3450587394144538,4.274097063250858,0.3192054264740648,0.5317318469601042,0.3989287959939697,0.0624605379998683,0.1583816700859917
offset6h,h6_1.0mm,6,1.0,calibrated,2453360,0.1241004173867675,0.8456109931539685,0.417006838091579,3.360237192369373,0.3556335161325925,0.6455924036746665,0.4586263538832709,0.0884055942296981,0.1866973523677007
offset6h,h1_0.1mm,1,0.1,raw,2453360,0.1778532298561972,0.8538377671019154,0.5571940000808642,3.1328865971755584,0.4524714430798546,0.6932973978887926,0.5475751528398112,0.1555108577013015,-0.0635296577641539
offset6h,h3_0.1mm,3,0.1,raw,2453360,0.2746657645025597,0.8561666685167639,0.6801726222338713,2.476364768160003,0.5506139219043366,0.7903299527790887,0.6490453226476742,0.1340142488479614,0.3273203810485605
offset6h,h6_0.1mm,6,0.1,raw,2453360,0.3730308637949587,0.8671935005774326,0.7805771630916231,2.0925270235030133,0.6501866655417519,0.8420757032230853,0.7337937417339299,0.1431094110012054,0.3881044905609243
offset6h,h1_1.0mm,1,1.0,raw,2453360,0.0478095346789708,0.8741661454607218,0.2768368798994896,5.790411510138727,0.2683775378625066,0.4524783876413116,0.3369190189462591,0.1201293691992759,-1.638826588890872
offset6h,h3_1.0mm,3,1.0,raw,2453360,0.0807325463853653,0.8600181286777095,0.3462112814489366,4.288373115302793,0.3260953920776071,0.5091484656629608,0.3975628602291274,0.0616195686161518,0.1697132287131981
offset6h,h6_1.0mm,6,1.0,raw,2453360,0.1241004173867675,0.8456193882371598,0.4178520512813693,3.3670479123297747,0.3509558517247864,0.6558530921655505,0.4572376555931086,0.0873867496848106,0.1960703900482099
offset0h,h1_0.1mm,1,0.1,calibrated,2453360,0.1778532298561972,0.8882285390379153,0.6670415278116182,3.7505168073188937,0.5732886383259688,0.6467165362631722,0.6077929015047983,0.0933436825871467,0.3616280157940179
offset0h,h3_0.1mm,3,0.1,calibrated,2453360,0.2746657645025597,0.8754669860108507,0.7321728551837572,2.665686626470456,0.6098728843949397,0.7445292303674089,0.6705072065251311,0.1243433356285095,0.3758631761266698
offset0h,h6_0.1mm,6,0.1,calibrated,2453360,0.3730308637949587,0.878729812102134,0.8052368534590343,2.158633323975153,0.6671919152259249,0.8392587679568696,0.7433986004510303,0.136874109506607,0.4147648824796037
offset0h,h1_1.0mm,1,1.0,calibrated,2453360,0.0478095346789708,0.9212304596718012,0.4721640086890041,9.87593817550135,0.4398988324152028,0.5412382560062748,0.4853349846526686,0.0328743048012256,0.2778652699251834
offset0h,h3_1.0mm,3,1.0,calibrated,2453360,0.0807325463853653,0.8865545818541483,0.4606653001947203,5.706066770095418,0.4188506211493789,0.5234416810558097,0.4653415351746332,0.0562475398182868,0.2420980984227506
offset0h,h6_1.0mm,6,1.0,calibrated,2453360,0.1241004173867675,0.8612240495013141,0.4826365157918035,3.889080520072978,0.4148555353689269,0.5812430410263316,0.4841526705862075,0.0835212469100952,0.2316317554629106
offset0h,h1_0.1mm,1,0.1,raw,2453360,0.1778532298561972,0.8885490667526011,0.6689610374275845,3.761309468309748,0.5543047785056275,0.6777796112188258,0.6098551047405176,0.1355106830596923,0.0732503665134428
offset0h,h3_0.1mm,3,0.1,raw,2453360,0.2746657645025597,0.8754350720955903,0.733059622449816,2.6689151586745505,0.6047393489613541,0.7504637503079302,0.6697667088055191,0.1241441071033477,0.3768631964196023
offset0h,h6_0.1mm,6,0.1,raw,2453360,0.3730308637949587,0.8786638046497237,0.8056563836911124,2.1597579768465267,0.6631524090664418,0.8453909016706022,0.7432640601771017,0.1366291344165802,0.4158123269241246
offset0h,h1_1.0mm,1,1.0,raw,2453360,0.0478095346789708,0.9215763545801808,0.4746447198622535,9.927825548802652,0.4814594054584988,0.4889423158899858,0.4851720097626591,0.0948101952672004,-1.0826519429566104
offset0h,h3_1.0mm,3,1.0,raw,2453360,0.0807325463853653,0.886700476683398,0.4622600314062437,5.725820032972958,0.4174537306000498,0.5079014066018398,0.4582572213389941,0.0559271275997161,0.2464154611114628
offset0h,h6_1.0mm,6,1.0,raw,2453360,0.1241004173867675,0.8612747323007958,0.484048182987325,3.900455721101689,0.419098219690055,0.5730876986694606,0.4841432029911417,0.0828787609934806,0.2375424164522072
