config,target,horizon_h,threshold_mm,probabilities,rows,base_rate,roc_auc,pr_auc,pr_auc_lift,precision,recall,f1,brier_score,brier_skill
hw_allseason,h1_0.1mm,1,0.1,calibrated,3740170,0.2584299644133823,0.890621369537517,0.7385152997744626,2.8576999631247872,0.6186742355842555,0.7550022140099237,0.68007341576687,0.1146855279803276,0.4015696963773566
hw_allseason,h3_0.1mm,3,0.1,calibrated,3740170,0.36614004176280757,0.8950217219465498,0.8229758971361353,2.2477079894727128,0.6822031855976846,0.8475229767800524,0.7559299028106873,0.12679168581962585,0.45367605994966453
hw_allseason,h6_0.1mm,6,0.1,calibrated,3740170,0.4566500987923009,0.9057184883214832,0.8816688100167822,1.9307316747516865,0.758042972236293,0.8831979175022205,0.815848518815485,0.12350614368915558,0.5022337884393933
hw_allseason,h1_1.0mm,1,1.0,calibrated,3740170,0.11889646727287798,0.8970970297569535,0.5569795737773926,4.684576308723075,0.4678395560751878,0.6415751990699201,0.5411037755351693,0.07264672964811325,0.30654198028929525
hw_allseason,h3_1.0mm,3,1.0,calibrated,3740170,0.18662547424314938,0.8810182014410527,0.6286274162371905,3.368390187816314,0.5198044343615759,0.7090303734468368,0.5998481323490823,0.10157325863838196,0.3308586091792276
hw_allseason,h6_1.0mm,6,1.0,calibrated,3740170,0.26130924530168415,0.8748892733784182,0.6964275951027525,2.6651471680564534,0.5642980698369285,0.7920817810774335,0.6590634915634894,0.123650461435318,0.3594127325201393
hw_allseason,h1_0.1mm,1,0.1,raw,3740170,0.2584299644133823,0.8905706426634599,0.7388808866777228,2.8591146090776665,0.6106067821619714,0.7680545267191684,0.680340124240565,0.13915099203586578,0.27390864497132417
hw_allseason,h3_0.1mm,3,0.1,raw,3740170,0.36614004176280757,0.895051384865238,0.8234320554737062,2.2489538470286763,0.6869860421921385,0.8405200427040235,0.7560369719373747,0.12672454118728638,0.45396537481960886
hw_allseason,h6_0.1mm,6,0.1,raw,3740170,0.4566500987923009,0.9057216891492327,0.8819517392888508,1.931351250380416,0.7571374399215105,0.8837857570688586,0.8155741679726366,0.1234544962644577,0.5024419428045188
hw_allseason,h1_1.0mm,1,1.0,raw,3740170,0.11889646727287798,0.897082325573422,0.5577441963441101,4.691007303556274,0.4896788803988335,0.6082938116858148,0.5425793096808357,0.13765215873718262,-0.31397509384332456
hw_allseason,h3_1.0mm,3,1.0,raw,3740170,0.18662547424314938,0.8810626401572007,0.6294031762705162,3.3725469624285243,0.5218799651261208,0.7049201230353104,0.5997451300769059,0.10149896144866943,0.33134806206795797
hw_allseason,h6_1.0mm,6,1.0,raw,3740170,0.26130924530168415,0.8748848495434338,0.6968963517907633,2.66694104522092,0.5771688521109206,0.7676041422594571,0.6589025858165877,0.12356939166784286,0.3598327249748321
