config,target,horizon_h,threshold_mm,probabilities,rows,base_rate,roc_auc,pr_auc,pr_auc_lift,precision,recall,f1,brier_score,brier_skill
persist_research,h1_0.1mm,1,0.1,amount,2453248,0.17784871321611187,0.7904524721808306,0.552610996836854,3.1071970487936666,0.5226871016148007,0.6282938389711832,0.5706455668798295,,
persist_research,h3_0.1mm,3,0.1,amount,2453248,0.2746571076385266,0.7345468616872981,0.5690943390584671,2.072017520141683,0.653417508642206,0.5085945129281302,0.5719812762306773,,
persist_research,h6_0.1mm,6,0.1,amount,2453248,0.37302465955337577,0.7053763650999313,0.6109571090805034,1.6378464357075087,0.7604893404848025,0.435840248622588,0.5541146290279894,,
persist_research,h1_1.0mm,1,1.0,amount,2453248,0.04781130974120839,0.8516747538983092,0.38798681503946153,8.114958932092529,0.4110371004353812,0.4708635638955436,0.4389210754277631,,
persist_research,h3_1.0mm,3,1.0,amount,2453248,0.0807329711468225,0.7589377164520565,0.34289751458275186,4.247304536323233,0.39016675823767877,0.39798947782972666,0.3940392964530215,,
persist_research,h6_1.0mm,6,1.0,amount,2453248,0.12409956107168944,0.697142252663076,0.32929201431521354,2.6534502738892782,0.324802490344374,0.4427929984529327,0.3747293221587513,,
persist_deploy,h1_0.1mm,1,0.1,amount,2452576,0.17782486658925145,0.6358207154771456,0.2664530631083943,1.4984015915156599,0.33754341527798176,0.40578131699565956,0.36853021471721925,,
persist_deploy,h3_0.1mm,3,0.1,amount,2452576,0.2746128968072753,0.6381038547627215,0.3846996997851326,1.4008799450344707,0.49582011722363467,0.3859740552835968,0.43405526437503233,,
persist_deploy,h6_0.1mm,6,0.1,amount,2452576,0.37295888078493794,0.6452683831145131,0.4976262817603931,1.3342658062279606,0.6463569312813158,0.37048135474631305,0.470995624065762,,
persist_deploy,h1_1.0mm,1,1.0,amount,2452576,0.04780891601320408,0.5901102022109247,0.06322350092069726,1.3224207154840304,0.0805154330465366,0.3600187625261183,0.13159962091927077,,
persist_deploy,h3_1.0mm,3,1.0,amount,2452576,0.0807212498205968,0.588867474303155,0.10411685800101898,1.2898320855093175,0.13375624884368975,0.3542265437555247,0.1941872314031279,,
persist_deploy,h6_1.0mm,6,1.0,amount,2452576,0.12408504364390746,0.5920417877388864,0.15814649917285925,1.2745008949402437,0.2042544588277255,0.35189006598144107,0.25847639161261127,,
