model,horizon_h,feature,importance,is_neighbor_feature
lightgbm,2,neighbor_cloud_cover_mean,1108.0,True
lightgbm,2,neighbor_cloud_cover_max,612.0,True
lightgbm,2,neighbor_relative_humidity_mean,1088.0,True
lightgbm,2,neighbor_relative_humidity_max,1070.0,True
lightgbm,2,neighbor_pressure_msl_mean,3337.0,True
lightgbm,2,neighbor_pressure_msl_min,2966.0,True
lightgbm,2,neighbor_pressure_msl_max,2594.0,True
lightgbm,2,neighbor_temperature_2m_mean,3065.0,True
lightgbm,2,neighbor_dew_point_2m_mean,4467.0,True
lightgbm,2,neighbor_temperature_dew_point_spread_mean,1141.0,True
lightgbm,2,neighbor_wind_speed_10m_mean,2306.0,True
lightgbm,2,neighbor_wind_speed_10m_max,2074.0,True
lightgbm,2,row_minus_precipitation_mean,651.0,True
lightgbm,2,row_plus_precipitation_mean,445.0,True
lightgbm,2,column_minus_precipitation_mean,567.0,True
lightgbm,2,column_plus_precipitation_mean,547.0,True
lightgbm,2,row_minus_cloud_cover_mean,701.0,True
lightgbm,2,row_plus_cloud_cover_mean,716.0,True
lightgbm,2,column_minus_cloud_cover_mean,686.0,True
lightgbm,2,column_plus_cloud_cover_mean,643.0,True
lightgbm,2,neighbor_precipitation_mean_minus_center,387.0,True
lightgbm,2,neighbor_cloud_cover_mean_minus_center,258.0,True
lightgbm,2,neighbor_relative_humidity_mean_minus_center,497.0,True
lightgbm,2,center_pressure_msl_minus_neighbor_mean,460.0,True
lightgbm,3,temperature_2m,1240.0,False
lightgbm,3,relative_humidity_2m,196.0,False
lightgbm,3,pressure_msl,1493.0,False
lightgbm,3,surface_pressure,1182.0,False
lightgbm,3,dew_point_2m,1311.0,False
lightgbm,3,precipitation,237.0,False
lightgbm,3,cloud_cover,190.0,False
lightgbm,3,wind_speed_10m,883.0,False
lightgbm,3,wind_direction_10m,4707.0,False
lightgbm,3,temperature_dew_point_spread,418.0,False
lightgbm,3,pressure_msl_change_3h,4449.0,False
lightgbm,3,pressure_msl_change_6h,4888.0,False
lightgbm,3,precipitation_lag_1h,489.0,False
lightgbm,3,precipitation_lag_2h,636.0,False
lightgbm,3,precipitation_lag_3h,736.0,False
lightgbm,3,precipitation_lag_6h,896.0,False
lightgbm,3,precipitation_sum_past_3h,747.0,False
lightgbm,3,precipitation_sum_past_6h,991.0,False
