probability_threshold,predicted_rain_rate,accuracy,precision,recall,f1,true_negatives,false_positives,false_negatives,true_positives,model,feature_set,horizon_h,split,rows,rain_rate,roc_auc,pr_auc,brier_score
0.1,0.16329330166697115,0.8674435822732474,0.29216063437230116,0.737611496531219,0.41854122145990325,255760,36063,5295,14885,hist_gradient_boosting,tmd_station_neighbor,3,test,312003,0.06467886526732115,0.9035014589959762,0.508110159898471,0.04284658470851189
0.15000000000000002,0.10925215462671833,0.9068758954240824,0.3698184058438701,0.6246778989098117,0.46459174083697274,270342,21481,7574,12606,hist_gradient_boosting,tmd_station_neighbor,3,test,312003,0.06467886526732115,0.9035014589959762,0.508110159898471,0.04284658470851189
0.20000000000000004,0.08057935340365317,0.9250936689711317,0.43653792609681397,0.5438553022794846,0.4843229408000706,277657,14166,9205,10975,hist_gradient_boosting,tmd_station_neighbor,3,test,312003,0.06467886526732115,0.9035014589959762,0.508110159898471,0.04284658470851189
0.25000000000000006,0.06306670128171844,0.9344076819774169,0.4927580423845098,0.4804757185332012,0.4865393782773415,281842,9981,10484,9696,hist_gradient_boosting,tmd_station_neighbor,3,test,312003,0.06467886526732115,0.9035014589959762,0.508110159898471,0.04284658470851189
0.30000000000000004,0.05072066614744089,0.9399845514305952,0.5459715639810426,0.42814667988107036,0.47993334259130677,284638,7185,11540,8640,hist_gradient_boosting,tmd_station_neighbor,3,test,312003,0.06467886526732115,0.9035014589959762,0.508110159898471,0.04284658470851189
0.3500000000000001,0.04169190680858838,0.9430069582664269,0.5921740467404674,0.38171456888007926,0.4642039291310112,286518,5305,12477,7703,hist_gradient_boosting,tmd_station_neighbor,3,test,312003,0.06467886526732115,0.9035014589959762,0.508110159898471,0.04284658470851189
0.40000000000000013,0.035063765412512056,0.9446607885180591,0.633180987202925,0.3432606541129832,0.44517994858611826,287810,4013,13253,6927,hist_gradient_boosting,tmd_station_neighbor,3,test,312003,0.06467886526732115,0.9035014589959762,0.508110159898471,0.04284658470851189
0.45000000000000007,0.029903558619628658,0.9454492424752327,0.6693461950696677,0.3094648166501487,0.423246357167062,288738,3085,13935,6245,hist_gradient_boosting,tmd_station_neighbor,3,test,312003,0.06467886526732115,0.9035014589959762,0.508110159898471,0.04284658470851189
0.5000000000000001,0.025823469646125197,0.9459588529597471,0.7059699640064541,0.2818632309217047,0.4028756595955661,289454,2369,14492,5688,hist_gradient_boosting,tmd_station_neighbor,3,test,312003,0.06467886526732115,0.9035014589959762,0.508110159898471,0.04284658470851189
0.5500000000000002,0.022089531190405222,0.9459428274728128,0.7404236796285548,0.2528741328047572,0.37699468085106386,290034,1789,15077,5103,hist_gradient_boosting,tmd_station_neighbor,3,test,312003,0.06467886526732115,0.9035014589959762,0.508110159898471,0.04284658470851189
0.6000000000000002,0.019166482373566922,0.9456800094870883,0.7702341137123746,0.2282457879088206,0.35214067278287464,290449,1374,15574,4606,hist_gradient_boosting,tmd_station_neighbor,3,test,312003,0.06467886526732115,0.9035014589959762,0.508110159898471,0.04284658470851189
0.6500000000000001,0.016371637452203984,0.9451864244895081,0.8012920908379013,0.20282457879088206,0.3237108509965201,290808,1015,16087,4093,hist_gradient_boosting,tmd_station_neighbor,3,test,312003,0.06467886526732115,0.9035014589959762,0.508110159898471,0.04284658470851189
0.7000000000000002,0.013810764640083588,0.9442922023185675,0.8247853330239034,0.17611496531219029,0.29025276654824617,291068,755,16626,3554,hist_gradient_boosting,tmd_station_neighbor,3,test,312003,0.06467886526732115,0.9035014589959762,0.508110159898471,0.04284658470851189
0.7500000000000002,0.01102874010826819,0.9430550347272302,0.8506248183667539,0.1450445986124876,0.24783032047754117,291309,514,17253,2927,hist_gradient_boosting,tmd_station_neighbor,3,test,312003,0.06467886526732115,0.9035014589959762,0.508110159898471,0.04284658470851189
0.8000000000000002,0.008166588141780689,0.941372358599116,0.8704866562009419,0.10991080277502478,0.19517775431186202,291493,330,17962,2218,hist_gradient_boosting,tmd_station_neighbor,3,test,312003,0.06467886526732115,0.9035014589959762,0.508110159898471,0.04284658470851189
0.8500000000000002,0.005426229875994782,0.9396384009128117,0.8978145304193739,0.0753221010901883,0.13898413569240617,291650,173,18660,1520,hist_gradient_boosting,tmd_station_neighbor,3,test,312003,0.06467886526732115,0.9035014589959762,0.508110159898471,0.04284658470851189
0.9000000000000002,0.002682666512821992,0.9376191895590748,0.9283154121863799,0.03850346878097126,0.07394014369320075,291763,60,19403,777,hist_gradient_boosting,tmd_station_neighbor,3,test,312003,0.06467886526732115,0.9035014589959762,0.508110159898471,0.04284658470851189
0.1,0.6991047182620502,0.5436476366259335,0.37184778320638484,0.9379144062688366,0.5325568192621849,106975,165596,6489,98028,hist_gradient_boosting,tmd_station_neighbor,6,validation,377088,0.2771687245417515,0.812882833166063,0.6671006954559322,0.14512218177551114
0.15000000000000002,0.5958396978954514,0.6158429862525459,0.41022057645404214,0.8818661079058909,0.5599618470174756,140057,132514,12347,92170,hist_gradient_boosting,tmd_station_neighbor,6,validation,377088,0.2771687245417515,0.812882833166063,0.6671006954559322,0.14512218177551114
0.20000000000000004,0.4976079854039375,0.6750175025458248,0.45195638503106983,0.8114086703598458,0.580546893985809,169735,102836,19711,84806,hist_gradient_boosting,tmd_station_neighbor,6,validation,377088,0.2771687245417515,0.812882833166063,0.6671006954559322,0.14512218177551114
